"ID","Rated_Person","extraversion1","agreeableness1","conscientiousness1","neuroticism1","openness1","extraversion2","agreeableness2","conscientiousness2","neuroticism2","openness2","attractiveness","sympathy","competence","assertiveness","trustworthyness","familarity","BFI_Extraversion","BFI_Neuroticism","BFI_Conscientiousness","BFI_Agreeableness","BFI_Openness","ExperimenterID","Experimenter_Sex"
"sub-LE09AN07","Experimenter",1,4,1,4,2,5,1,5,2,4,3,5,5,3,5,4,6,6,6,5,6,"KOMB","Female"
"sub-LE09ER04","Experimenter",2,4,1,5,3,4,1,5,2,3,3,4,4,4,4,1,6,7,6,5,6,"BNMR","Male"
"sub-LE09ER04","Participant",4,2,1,5,2,2,2,5,1,4,5,4,5,5,5,1,6,6,6,4,6,"BNMR","Male"
"sub-LF04AS01","Experimenter",3,4,1,5,3,4,2,5,2,3,4,5,5,4,5,1,7,7,6,6,6,"OSJZ","Female"
"sub-LF04AS01","Participant",2,4,3,4,3,4,2,3,1,3,1,4,4,3,4,1,6,5,6,6,6,"OSJZ","Female"
"sub-LF04US24","Participant",4,4,3,4,2,3,1,4,2,3,4,4,4,3,3,2,7,6,7,5,5,"OSSM","Female"
"sub-LF04US24","Experimenter",2,4,2,4,3,4,2,5,2,3,3,5,5,3,5,1,6,6,7,6,6,"OSSM","Female"
"sub-LF06EN19","Participant",2,4,5,4,2,3,1,4,2,3,2,4,3,2,3,1,5,6,9,5,5,"BNLT","Female"
"sub-LF06EN19","Experimenter",1,3,2,4,3,4,2,4,1,3,5,5,5,4,5,1,5,5,6,5,6,"BNLT","Female"
"sub-LF07NN25","Experimenter",2,3,2,4,3,4,2,4,2,3,3,4,4,4,4,1,6,6,6,5,6,"OSNB","Male"
"sub-LF07NN25","Participant",4,4,3,5,3,2,2,3,2,3,1,4,4,3,4,1,6,7,6,6,6,"OSNB","Male"
"sub-LF07RT29","Experimenter",3,3,2,4,3,4,1,5,2,3,3,4,5,3,4,1,7,6,7,4,6,"MBSB","Female"
"sub-LF07RT29","Participant",2,4,2,5,3,4,1,5,1,4,3,5,5,4,5,1,6,6,7,5,7,"MBSB","Female"
"sub-LG07ND02","Participant",4,3,2,4,1,2,1,4,3,4,3,4,2,3,3,1,6,7,6,4,5,"OSDM","Male"
"sub-LG07ND02","Experimenter",4,4,3,4,3,2,2,4,2,3,3,4,4,3,4,1,6,6,7,6,6,"OSDM","Male"
"sub-LL04NS22","Participant",5,2,2,1,4,1,3,3,5,3,2,2,2,2,4,1,6,6,5,5,7,"HWCP","Female"
"sub-LL04NS22","Experimenter",2,4,1,4,3,4,3,4,1,4,4,5,5,5,5,1,6,5,5,7,7,"HWCP","Female"
"sub-LL05AN23","Participant",2,3,2,4,4,4,2,4,2,3,3,4,4,4,4,1,6,6,6,5,7,"MBSB","Female"
"sub-LL05AN23","Experimenter",4,4,1,5,3,3,1,5,2,3,4,4,5,3,5,1,7,7,6,5,6,"MBSB","Female"
"sub-LL07ED26","Experimenter",2,2,3,4,2,4,2,4,2,3,4,5,4,3,4,1,6,6,7,4,5,"BNMR","Male"
"sub-LL07ED26","Participant",4,2,1,3,3,2,2,5,2,4,5,5,5,4,5,1,6,5,6,4,7,"BNMR","Male"
"sub-LL08ER12","Experimenter",1,4,1,5,2,5,1,5,1,3,4,5,5,5,5,1,6,6,6,5,5,"HRBL","Male"
"sub-LL08ER12","Participant",1,5,1,4,2,5,1,5,1,3,4,5,4,4,5,1,6,5,6,6,5,"HRBL","Male"
"sub-LO06RE10","Participant",4,4,2,2,5,2,1,4,4,3,3,4,4,2,4,1,6,6,6,5,8,"HWHG","Male"
"sub-LO06RE10","Experimenter",4,5,1,5,2,4,1,5,1,3,4,5,5,4,5,1,8,6,6,6,5,"HWHG","Male"
"sub-LS08LF22","Participant",3,4,2,5,1,4,2,4,4,4,2,4,3,4,4,1,7,9,6,6,5,"KOJK","Male"
"sub-LS08LF22","Experimenter",5,3,2,2,3,2,2,3,5,3,3,4,4,2,3,1,7,7,5,5,6,"KOJK","Male"
"sub-LS08WE08","Experimenter",1,4,1,4,2,4,2,3,2,3,4,5,5,4,5,1,5,6,4,6,5,"HRLO","Female"
"sub-LS08WE08","Participant",2,2,4,3,4,4,4,4,2,3,3,4,3,4,4,1,6,5,8,6,7,"HRLO","Female"
"sub-LY02EN15","Experimenter",3,4,1,4,3,4,2,5,2,3,5,5,5,4,5,2,7,6,6,6,6,"BNJG","Female"
"sub-LY02EN15","Participant",4,3,1,5,2,4,1,5,1,3,4,5,5,4,5,1,8,6,6,4,5,"BNJG","Female"
"sub-LY07EL23","Participant",4,3,1,4,3,4,2,4,3,3,2,4,5,3,4,1,8,7,5,5,6,"HWCS","Female"
"sub-LY07EL23","Experimenter",1,5,1,5,3,3,3,4,1,3,3,4,4,4,4,1,4,6,5,8,6,"HWCS","Female"
"sub-LZ04LF28","Participant",4,3,2,4,3,4,2,4,3,3,3,5,4,4,4,1,8,7,6,5,6,"DDAX","Female"
"sub-LZ04LF28","Experimenter",2,5,2,4,2,4,1,5,2,4,3,5,5,3,5,1,6,6,7,6,6,"DDAX","Female"
"sub-LZ05ER17","Experimenter",1,4,2,3,4,5,3,4,3,4,4,4,4,5,4,1,6,6,6,7,8,"BNJG","Female"
"sub-LZ05ER17","Participant",2,3,1,4,3,4,2,5,1,3,5,5,4,4,5,1,6,5,6,5,6,"BNJG","Female"
"sub-LZ05NS07","Experimenter",1,5,1,5,1,5,1,5,1,4,4,5,5,4,5,1,6,6,6,6,5,"BNMR","Male"
"sub-LZ05NS07","Participant",2,4,2,2,1,4,1,4,3,5,4,5,5,4,5,1,6,5,6,5,6,"BNMR","Male"
"sub-MA04ED25","Participant",1,4,3,3,3,4,3,3,3,3,2,4,3,3,3,1,5,6,6,7,6,"WBDM","Female"
"sub-MA04ED25","Experimenter",3,3,2,4,3,3,3,4,3,3,4,4,3,4,3,1,6,7,6,6,6,"WBDM","Female"
"sub-MA06AR22","Participant",2,4,1,5,2,4,1,5,1,4,4,5,5,4,5,2,6,6,6,5,6,"WBDX","Male"
"sub-MA06AR22","Experimenter",3,4,1,4,3,3,1,5,2,3,1,4,5,3,4,2,6,6,6,5,6,"WBDX","Male"
"sub-MA06IM02","Participant",5,2,1,3,4,1,2,5,4,2,3,4,3,3,3,1,6,7,6,4,6,"HRBL","Male"
"sub-MA06IM02","Experimenter",2,4,2,4,3,4,1,5,1,3,3,5,5,4,5,1,6,5,7,5,6,"HRBL","Male"
"sub-MA06LO21","Experimenter",2,3,1,4,3,4,1,5,1,3,5,5,5,5,5,3,6,5,6,4,6,"WBBL","Female"
"sub-MA06LO21","Participant",2,4,2,5,2,4,2,4,2,4,4,5,4,4,5,4,6,7,6,6,6,"WBBL","Female"
"sub-MA08ER19","Experimenter",1,4,2,4,2,4,2,5,1,4,3,5,4,4,5,1,5,5,7,6,6,"GISX","Female"
"sub-MA08ER19","Participant",3,2,2,4,3,4,3,4,1,3,5,4,3,4,3,1,7,5,6,5,6,"GISX","Female"
"sub-MAPE03","Experimenter",3,5,1,1,1,5,1,5,1,5,3,5,5,5,5,1,8,2,6,6,6,"WBDX","Male"
"sub-MAPE03","Participant",1,5,4,3,3,5,2,2,2,3,2,5,4,4,4,1,6,5,6,7,6,"WBDX","Male"
"sub-ME05NS04","Participant",2,4,2,2,3,4,2,4,3,3,3,5,4,3,4,1,6,5,6,6,6,"MBSB","Female"
"sub-ME05NS04","Experimenter",2,3,2,3,4,2,2,5,2,4,4,4,4,3,5,1,4,5,7,5,8,"MBSB","Female"
"sub-ME08AS17","Experimenter",4,3,2,4,3,4,2,5,2,3,4,5,4,3,4,1,8,6,7,5,6,"DDEL","Male"
"sub-ME08AS17","Participant",2,4,1,4,1,4,5,4,2,4,3,4,3,3,4,1,6,6,5,9,5,"DDEL","Male"
"sub-MI03MH12","Experimenter",1,1,2,4,3,2,2,2,2,4,4,4,4,4,4,2,3,6,4,3,7,"HWJM","Male"
"sub-MI03MH12","Participant",5,3,1,5,3,1,1,5,1,3,4,3,5,2,3,1,6,6,6,4,6,"HWJM","Male"
"sub-MI05AD18","Experimenter",3,4,1,4,3,5,2,4,2,3,3,5,5,4,5,1,8,6,5,6,6,"HWHG","Male"
"sub-MI05AD18","Participant",3,4,2,4,4,2,2,4,4,2,4,4,3,2,4,1,5,8,6,6,6,"HWHG","Male"
"sub-MI07AH25","Participant",2,4,3,4,4,4,4,4,2,3,3,4,3,4,3,1,6,6,7,8,7,"HRLO","Female"
"sub-MI07AH25","Experimenter",2,4,1,4,3,4,1,5,1,2,4,5,5,5,5,1,6,5,6,5,5,"HRLO","Female"
"sub-NA03LD28","Experimenter",3,4,2,4,2,4,2,4,2,3,4,5,4,4,4,3,7,6,6,6,5,"DDKB","Female"
"sub-NA03LD28","Participant",4,4,4,5,3,4,2,5,2,3,3,4,4,3,4,2,8,7,9,6,6,"DDKB","Female"
"sub-NA03LO10","Experimenter",1,5,1,5,3,4,1,5,1,3,4,5,5,3,5,1,5,6,6,6,6,"OLMK","Female"
"sub-NA03LO10","Participant",1,4,1,4,3,5,2,3,1,4,5,5,4,5,4,1,6,5,4,6,7,"OLMK","Female"
"sub-NA04AV25","Experimenter",2,3,1,4,3,5,1,5,1,3,4,5,5,3,5,1,7,5,6,4,6,"MBSB","Female"
"sub-NA04AV25","Participant",2,3,1,5,2,4,2,4,1,4,4,5,4,3,4,1,6,6,5,5,6,"MBSB","Female"
"sub-NA04NZ11","Participant",5,1,1,5,1,2,5,5,4,2,1,1,4,5,1,1,7,9,6,6,3,"GICH","Female"
"sub-NA04NZ11","Experimenter",1,5,3,4,3,5,2,4,1,4,4,5,4,4,5,1,6,5,7,7,7,"GICH","Female"
"sub-NA04OV25","Participant",5,1,1,4,3,2,2,4,2,3,4,4,4,4,3,3,7,6,5,3,6,"OSDM","Male"
"sub-NA04OV25","Experimenter",4,4,2,4,3,4,1,4,2,2,4,4,4,4,4,3,8,6,6,5,5,"OSDM","Male"
"sub-NA07AN10","Participant",3,4,1,5,3,4,1,5,2,3,3,4,4,4,3,1,7,7,6,5,6,"HRBL","Male"
"sub-NA07AN10","Experimenter",1,5,1,4,2,5,1,5,2,4,3,5,5,4,5,1,6,6,6,6,6,"HRBL","Male"
"sub-NA07EL26","Experimenter",1,3,2,4,3,4,2,4,1,3,4,4,4,3,4,1,5,5,6,5,6,"HWCS","Female"
"sub-NA07EL26","Participant",4,3,3,4,3,2,2,4,2,3,2,4,4,3,4,1,6,6,7,5,6,"HWCS","Female"
"sub-NA07ER27","Experimenter",1,4,1,4,3,4,1,5,1,3,4,5,5,3,5,1,5,5,6,5,6,"BNCF","Female"
"sub-NA07ER27","Participant",1,5,1,4,3,5,1,5,3,4,5,5,5,4,5,1,6,7,6,6,7,"BNCF","Female"
"sub-NA07LD20","Participant",4,2,2,4,3,4,2,4,2,3,4,4,4,3,4,1,8,6,6,4,6,"HRLO","Female"
"sub-NA07LD20","Experimenter",1,3,2,3,3,4,2,4,2,3,5,5,5,5,5,1,5,5,6,5,6,"HRLO","Female"
"sub-NA07PP12","Participant",4,4,2,1,3,3,2,4,1,3,3,2,4,2,2,1,7,2,6,6,6,"OSJZ","Female"
"sub-NA07PP12","Experimenter",3,4,2,3,3,3,2,4,3,4,2,4,4,3,4,1,6,6,6,6,7,"OSJZ","Female"
"sub-ND05AR09","Experimenter",4,4,1,5,3,4,1,5,1,4,4,5,5,4,5,1,8,6,6,5,7,"DDEL","Male"
"sub-ND05AR09","Participant",4,2,2,4,2,5,2,5,4,4,4,5,5,2,4,1,9,8,7,4,6,"DDEL","Male"
"sub-ND05NG06","Experimenter",1,4,1,4,1,5,3,3,1,4,5,5,5,3,5,1,6,5,4,7,5,"OLPG","Male"
"sub-ND05NG06","Participant",2,3,2,3,1,4,1,4,3,4,5,5,5,4,5,2,6,6,6,4,5,"OLPG","Male"
"sub-ND06EF01","Participant",5,1,1,2,4,1,2,5,4,3,3,3,5,3,4,1,6,6,6,3,7,"MBSB","Female"
"sub-ND06EF01","Experimenter",4,4,1,5,3,2,1,5,2,3,5,5,5,5,5,1,6,7,6,5,6,"MBSB","Female"
"sub-NE06AN09","Participant",2,5,1,4,1,5,3,5,1,5,5,5,5,5,4,1,7,5,6,8,6,"BNMR","Male"
"sub-NE06AN09","Experimenter",1,5,1,5,3,5,1,5,1,4,4,5,5,4,5,1,6,6,6,6,7,"BNMR","Male"
"sub-NE06AS01","Experimenter",1,4,2,4,3,4,2,4,2,3,5,5,4,4,4,1,5,6,6,6,6,"HRLO","Female"
"sub-NE06AS01","Participant",4,4,2,3,4,2,2,4,4,2,3,4,3,2,4,1,6,7,6,6,6,"HRLO","Female"
"sub-NE06AS31","Experimenter",1,4,1,4,2,4,1,5,1,4,4,5,5,3,5,1,5,5,6,5,6,"WBDX","Male"
"sub-NE06AS31","Participant",1,4,2,5,2,4,2,4,1,4,4,4,4,4,4,1,5,6,6,6,6,"WBDX","Male"
"sub-NE06EL01","Participant",2,4,1,2,1,4,2,5,2,4,4,5,5,5,5,1,6,4,6,6,5,"OLMK","Female"
"sub-NE06EL01","Experimenter",1,4,1,4,2,5,1,4,2,4,4,4,4,4,4,1,6,6,5,5,6,"OLMK","Female"
"sub-NE06NN02","Participant",3,4,2,4,3,3,2,4,2,4,3,4,4,4,4,1,6,6,6,6,7,"OLRX","Male"
"sub-NE06NN02","Experimenter",4,3,2,5,3,4,1,5,2,4,3,5,5,4,5,1,8,7,7,4,7,"OLRX","Male"
"sub-NE07KA02","Participant",2,2,4,3,4,4,4,3,2,4,5,4,5,5,4,1,6,5,7,6,8,"BNMR","Male"
"sub-NE07KA02","Experimenter",2,4,2,4,3,4,1,4,3,4,3,4,4,3,4,1,6,7,6,5,7,"BNMR","Male"
"sub-NE07RG21","Experimenter",3,4,1,4,3,4,2,4,2,4,4,4,4,4,5,1,7,6,5,6,7,"HWCS","Female"
"sub-NE07RG21","Participant",4,4,3,2,3,3,3,4,4,3,3,4,4,2,4,1,7,6,7,7,6,"HWCS","Female"
"sub-NE09NE27","Experimenter",2,4,3,4,3,3,4,4,3,3,3,4,4,4,4,1,5,7,7,8,6,"GILX","Male"
"sub-NE09NE27","Participant",3,4,3,4,3,3,2,3,2,2,3,4,4,2,4,1,6,6,6,6,5,"GILX","Male"
"sub-NG03YI17","Participant",2,4,2,5,2,5,1,4,1,4,2,5,4,3,5,1,7,6,6,5,6,"WBDX","Male"
"sub-NG03YI17","Experimenter",4,4,2,5,4,3,2,5,4,4,4,5,5,4,4,1,7,9,7,6,8,"WBDX","Male"
"sub-NG04LY14","Participant",5,4,1,4,2,1,1,5,1,2,2,5,3,1,5,1,6,5,6,5,4,"BNJG","Female"
"sub-NG04LY14","Experimenter",4,4,2,4,1,3,1,5,1,2,3,4,4,4,4,1,7,5,7,5,3,"BNJG","Female"
"sub-NG05AS30","Experimenter",1,4,1,1,3,5,3,4,2,3,4,5,5,4,4,1,6,3,5,7,6,"OSJZ","Female"
"sub-NG05AS30","Participant",4,4,1,5,2,3,1,5,2,4,4,5,5,3,5,1,7,7,6,5,6,"OSJZ","Female"
"sub-NG05IK27","Experimenter",1,4,2,4,2,5,2,4,2,5,1,5,4,3,4,1,6,6,6,6,7,"BNMR","Male"
"sub-NG05IK27","Participant",4,2,3,4,3,2,4,4,2,4,5,3,4,4,3,1,6,6,7,6,7,"BNMR","Male"
"sub-NG05NY03","Participant",3,3,1,4,2,2,2,5,2,4,3,4,5,3,4,1,5,6,6,5,6,"MBSB","Female"
"sub-NG05NY03","Experimenter",1,5,1,4,1,5,1,5,1,4,5,5,5,5,5,1,6,5,6,6,5,"MBSB","Female"
"sub-NG05US08","Participant",4,3,2,3,3,3,2,4,3,3,4,5,4,3,5,1,7,6,6,5,6,"KORB","Female"
"sub-NG05US08","Experimenter",2,4,1,5,3,5,1,5,1,4,4,5,5,4,5,1,7,6,6,5,7,"KORB","Female"
"sub-NG06EA08","Experimenter",1,4,1,5,1,5,2,4,1,4,4,5,5,4,4,1,6,6,5,6,5,"DDKB","Female"
"sub-NG06EA08","Participant",3,4,3,4,3,4,2,3,1,4,4,4,4,4,5,1,7,5,6,6,7,"DDKB","Female"
"sub-NG06NI21","Experimenter",1,4,4,2,1,5,2,4,2,4,4,4,4,4,5,2,6,4,8,6,5,"BNMR","Male"
"sub-NG06NI21","Participant",2,4,1,3,1,5,2,5,3,5,5,5,5,5,5,1,7,6,6,6,6,"BNMR","Male"
"sub-NG06UL04","Participant",2,3,2,4,2,5,2,4,2,4,4,5,5,4,4,1,7,6,6,5,6,"OLNX","Male"
"sub-NG06UL04","Experimenter",2,4,1,4,2,4,1,5,2,3,4,4,4,4,4,1,6,6,6,5,5,"OLNX","Male"
"sub-NG07AN22","Participant",2,4,1,5,2,4,2,5,1,4,4,4,4,4,4,1,6,6,6,6,6,"WBDX","Male"
"sub-NG07AN22","Experimenter",2,4,1,5,3,4,1,5,1,3,3,5,5,4,5,1,6,6,6,5,6,"WBDX","Male"
"sub-NG07AS22","Participant",2,5,1,5,3,4,1,5,1,3,4,4,5,4,5,1,6,6,6,6,6,"HRBL","Male"
"sub-NG07AS22","Experimenter",2,4,1,4,3,5,1,5,2,3,3,5,5,4,5,1,7,6,6,5,6,"HRBL","Male"
"sub-NG07EN17","Experimenter",1,5,1,5,1,5,1,5,1,5,5,5,5,5,5,4,6,6,6,6,6,"GISX","Female"
"sub-NG07EN17","Participant",2,3,1,3,3,4,3,3,1,2,4,4,4,3,3,3,6,4,4,6,5,"GISX","Female"
"sub-NG07PH24","Experimenter",3,1,1,5,3,4,1,5,1,3,4,5,5,5,4,1,7,6,6,2,6,"OLPG","Male"
"sub-NG07PH24","Participant",2,2,2,4,2,5,1,4,1,3,4,5,5,4,5,1,7,5,6,3,5,"OLPG","Male"
"sub-NG09IN28","Experimenter",1,4,3,4,2,3,3,3,2,3,4,5,5,5,5,1,4,6,6,7,5,"BNMR","Male"
"sub-NG09IN28","Participant",2,2,2,5,4,4,3,4,1,4,3,5,5,5,4,1,6,6,6,5,8,"BNMR","Male"
"sub-NI05DO22","Participant",4,3,4,5,3,3,2,4,2,3,3,4,3,2,4,1,7,7,8,5,6,"OSSM","Female"
"sub-NI05DO22","Experimenter",1,4,1,5,3,4,2,5,1,4,4,4,5,4,4,1,5,6,6,6,7,"OSSM","Female"
"sub-NK05JA20","Experimenter",4,4,1,4,4,2,1,4,1,1,3,4,4,3,4,1,6,5,5,5,5,"OSNB","Male"
"sub-NK05JA20","Participant",2,4,2,4,3,4,2,4,2,3,3,3,4,4,3,1,6,6,6,6,6,"OSNB","Male"
"sub-NK06AS24","Experimenter",1,4,1,4,3,4,1,5,1,3,4,5,5,4,5,1,5,5,6,5,6,"OLNX","Male"
"sub-NK06AS24","Participant",2,4,1,4,2,4,2,3,2,4,5,5,4,4,5,1,6,6,4,6,6,"OLNX","Male"
"sub-NK06RG30","Experimenter",1,5,1,5,1,5,1,5,1,5,5,5,5,5,5,1,6,6,6,6,6,"HRLO","Female"
"sub-NK06RG30","Participant",4,3,2,3,2,3,2,4,3,4,4,5,4,3,4,1,7,6,6,5,6,"HRLO","Female"
"sub-NN04AN24","Participant",2,5,2,4,1,4,2,5,2,4,3,5,4,3,4,1,6,6,7,7,5,"HWCS","Female"
"sub-NN04AN24","Experimenter",4,5,2,5,3,4,2,5,2,4,4,5,5,4,5,1,8,7,7,7,7,"HWCS","Female"
"sub-NN04AN26","Experimenter",3,5,1,4,3,4,1,5,3,3,5,4,5,5,4,1,7,7,6,6,6,"KOJK","Male"
"sub-NN04AN26","Participant",2,5,4,5,2,4,1,2,1,3,2,3,3,2,4,1,6,6,6,6,5,"KOJK","Male"
"sub-NN04AS23","Experimenter",4,5,2,4,3,3,1,5,2,3,4,4,5,3,4,1,7,6,7,6,6,"OLRX","Male"
"sub-NN04AS23","Participant",3,4,2,4,3,3,3,4,2,4,4,4,3,4,4,1,6,6,6,7,7,"OLRX","Male"
"sub-NN04DY02","Experimenter",1,4,1,4,2,4,2,4,2,4,4,5,4,4,5,1,5,6,5,6,6,"DDKB","Female"
"sub-NN04DY02","Participant",3,4,2,4,3,4,2,4,3,3,4,4,4,4,4,1,7,7,6,6,6,"DDKB","Female"
"sub-NN04NK08","Participant",1,5,5,1,4,5,1,2,3,5,4,5,2,4,5,3,6,4,7,6,9,"HWJM","Male"
"sub-NN04NK08","Experimenter",3,4,2,5,4,4,2,3,2,2,5,4,4,4,4,3,7,7,5,6,6,"HWJM","Male"
"sub-NN04OS19","Participant",3,4,2,5,3,4,4,4,1,3,5,4,4,5,4,1,7,6,6,8,6,"GISX","Female"
"sub-NN04OS19","Experimenter",4,3,1,4,3,3,3,3,2,3,4,4,3,3,3,1,7,6,4,6,6,"GISX","Female"
"sub-NN05AN05","Participant",4,3,2,3,3,2,2,4,4,3,2,4,4,2,3,1,6,7,6,5,6,"BNCF","Female"
"sub-NN05AN05","Experimenter",3,4,2,2,2,2,4,5,4,4,4,5,4,2,4,1,5,6,7,8,6,"BNCF","Female"
"sub-NN05EL24","Participant",2,5,1,4,2,4,1,5,2,4,4,5,5,4,5,1,6,6,6,6,6,"OLMK","Female"
"sub-NN05EL24","Experimenter",4,4,1,5,4,4,1,5,1,3,4,5,5,5,5,1,8,6,6,5,7,"OLMK","Female"
"sub-NN05EN15","Experimenter",2,3,1,4,3,4,3,4,2,3,4,5,5,4,5,1,6,6,5,6,6,"OLMK","Female"
"sub-NN05EN15","Participant",4,3,2,2,1,2,2,5,4,4,2,4,5,3,4,1,6,6,7,5,5,"OLMK","Female"
"sub-NN05EN15X","Participant",2,5,1,4,3,5,1,4,2,3,4,5,4,3,5,1,7,6,5,6,6,"OLMK","Female"
"sub-NN05EN15X","Experimenter",2,5,1,4,2,5,2,5,2,3,5,5,5,2,5,1,7,6,6,7,5,"OLMK","Female"
"sub-NN05ER19","Participant",4,2,2,4,3,3,2,4,2,3,4,4,5,5,5,1,7,6,6,4,6,"OLPG","Male"
"sub-NN05ER19","Experimenter",1,4,1,5,3,4,2,5,2,3,5,5,5,3,4,1,5,7,6,6,6,"OLPG","Male"
"sub-NN05IR17","Participant",2,4,1,2,4,4,4,5,2,2,5,5,5,5,4,1,6,4,6,8,6,"GICH","Female"
"sub-NN05IR17","Experimenter",1,3,1,4,2,4,1,4,1,3,4,5,4,4,4,1,5,5,5,4,5,"GICH","Female"
"sub-NN05LM31","Experimenter",3,3,2,4,4,4,3,4,3,3,2,4,4,3,4,1,7,7,6,6,7,"OSNB","Male"
"sub-NN05LM31","Participant",5,3,2,1,3,1,2,4,5,3,1,1,3,1,3,1,6,6,6,5,6,"OSNB","Male"
"sub-NN05NS06","Participant",1,4,2,4,2,4,1,3,1,2,4,5,5,4,4,1,5,5,5,5,4,"OLNX","Male"
"sub-NN05NS06","Experimenter",2,4,1,4,3,5,1,5,1,3,4,5,5,4,5,1,7,5,6,5,6,"OLNX","Male"
"sub-NN05NS15","Participant",1,4,1,4,2,4,1,5,4,4,5,5,5,4,5,4,5,8,6,5,6,"WBDX","Male"
"sub-NN05NS15","Experimenter",2,5,2,5,4,5,2,5,2,5,5,5,5,5,5,4,7,7,7,7,9,"WBDX","Male"
"sub-NN05RS06","Participant",4,3,2,4,3,4,2,4,3,4,4,4,3,3,4,1,8,7,6,5,7,"HRLO","Female"
"sub-NN05RS06","Experimenter",4,5,1,5,3,4,1,4,1,4,4,5,5,4,5,1,8,6,5,6,7,"HRLO","Female"
"sub-NN06IO12","Experimenter",2,4,2,4,2,4,2,4,2,3,4,5,4,3,5,1,6,6,6,6,5,"MBSB","Female"
"sub-NN06IO12","Participant",2,3,2,2,2,4,2,5,4,3,4,5,4,4,5,1,6,6,7,5,5,"MBSB","Female"
"sub-NN06NN01","Participant",2,3,2,4,4,4,3,4,2,4,4,5,5,5,5,1,6,6,6,6,8,"BNMR","Male"
"sub-NN06NN01","Experimenter",2,4,2,3,3,4,3,4,2,3,3,4,4,3,4,1,6,5,6,7,6,"BNMR","Male"
"sub-NN06NZ08","Participant",3,4,2,3,3,4,2,4,2,3,2,4,4,3,4,1,7,5,6,6,6,"GIDX","Male"
"sub-NN06NZ08","Experimenter",1,3,1,4,2,4,1,4,1,3,4,5,5,4,4,1,5,5,5,4,5,"GIDX","Male"
"sub-NN06TH16","Participant",4,3,3,3,3,2,3,3,3,3,4,4,3,3,3,1,6,6,6,6,6,"WBDM","Female"
"sub-NN06TH16","Experimenter",2,3,1,4,3,2,2,5,2,3,4,4,5,3,5,1,4,6,6,5,6,"WBDM","Female"
"sub-NN06US23","Participant",1,3,1,4,3,4,1,5,2,3,4,5,5,4,5,2,5,6,6,4,6,"KORB","Female"
"sub-NN06US23","Experimenter",1,4,1,5,2,5,1,5,1,3,5,5,5,5,5,3,6,6,6,5,5,"KORB","Female"
"sub-NN07AS18","Experimenter",1,5,1,5,2,5,2,5,1,4,2,5,5,4,5,1,6,6,6,7,6,"HRBL","Male"
"sub-NN07AS18","Participant",2,5,2,2,3,4,2,4,2,3,3,4,4,3,4,1,6,4,6,7,6,"HRBL","Male"
"sub-NN07DO06","Participant",3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,1,6,6,6,6,6,"WBDM","Female"
"sub-NN07DO06","Experimenter",4,3,3,3,3,3,3,3,3,3,4,4,2,3,3,1,7,6,6,6,6,"WBDM","Female"
"sub-NN07EF04","Participant",4,5,1,5,4,2,2,4,2,2,3,4,4,4,5,1,6,7,5,7,6,"OLMK","Female"
"sub-NN07EF04","Experimenter",3,3,1,4,3,4,3,4,2,3,3,5,4,3,4,1,7,6,5,6,6,"OLMK","Female"
"sub-NN07EN14","Participant",4,2,4,5,4,2,2,3,2,1,3,4,4,2,4,1,6,7,7,4,5,"DDEL","Male"
"sub-NN07EN14","Experimenter",4,4,4,4,4,4,3,4,3,4,2,2,2,2,3,1,8,7,8,7,8,"DDEL","Male"
"sub-NN07ID18","Experimenter",2,4,1,4,3,4,2,4,3,3,4,4,5,4,4,1,6,7,5,6,6,"WBBL","Female"
"sub-NN07ID18","Participant",2,4,1,5,4,4,2,5,2,3,3,4,5,3,4,1,6,7,6,6,7,"WBBL","Female"
"sub-NN07WE14","Participant",4,2,3,3,2,2,2,3,3,3,4,5,4,3,4,1,6,6,6,4,5,"KORB","Female"
"sub-NN07WE14","Experimenter",1,4,3,5,3,4,3,5,1,3,5,5,4,5,5,1,5,6,8,7,6,"KORB","Female"
"sub-NN07WE18","Participant",4,4,4,4,3,2,2,4,2,4,2,4,4,3,5,1,6,6,8,6,7,"OLNX","Male"
"sub-NN07WE18","Experimenter",2,3,3,3,3,4,2,4,3,3,4,4,5,4,4,1,6,6,7,5,6,"OLNX","Male"
"sub-NN08AS03","Participant",5,2,3,4,4,2,4,3,1,2,2,3,3,2,2,1,7,5,6,6,6,"DDEL","Male"
"sub-NN08AS03","Experimenter",3,4,2,5,3,4,3,5,2,3,3,5,5,4,4,1,7,7,7,7,6,"DDEL","Male"
"sub-NN08AS09","Experimenter",2,4,1,5,2,5,1,5,1,4,4,5,5,4,5,1,7,6,6,5,6,"OSNB","Male"
"sub-NN08AS09","Participant",5,4,3,4,3,1,2,4,4,3,3,2,4,2,3,1,6,8,7,6,6,"OSNB","Male"
"sub-NN08EL29","Participant",4,4,3,5,3,4,2,4,2,3,4,4,4,4,3,1,8,7,7,6,6,"GILX","Male"
"sub-NN08EL29","Experimenter",2,3,1,4,3,4,2,4,2,3,4,4,5,3,4,1,6,6,5,5,6,"GILX","Male"
"sub-NN08ER22","Participant",2,2,3,5,3,3,4,3,1,4,4,5,4,4,4,1,5,6,6,6,7,"DDEL","Male"
"sub-NN08ER22","Experimenter",1,4,2,5,3,4,2,5,1,3,3,5,5,4,5,1,5,6,7,6,6,"DDEL","Male"
