Trial,Congruency,ACC,RT,Subject,Lab,Experimenter,N2_FZ,P3_PZ,FMT_FZ
413,1,1,0.30235,sub-AI07AS19,Gieï¿½en,GILX,-13.3816,-17.8581,-9.1578
415,0,1,0.22894,sub-AI07AS19,Gieï¿½en,GILX,-13.2137,18.8401,5.8877
416,0.33,1,0.33916,sub-AI07AS19,Gieï¿½en,GILX,-25.7784,4.3906,-7.6742
417,1,1,0.25861,sub-AI07AS19,Gieï¿½en,GILX,-38.4102,-20.363,2.1278
418,1,1,0.26991,sub-AI07AS19,Gieï¿½en,GILX,-48.7906,7.9169,-9.7429
420,1,1,0.24438,sub-AI07AS19,Gieï¿½en,GILX,-49.4464,-21.1406,3.2151
421,1,1,0.37758,sub-AI07AS19,Gieï¿½en,GILX,-24.9892,41.5524,2.2038
422,1,1,0.2984,sub-AI07AS19,Gieï¿½en,GILX,-49.4517,33.2762,3.7388
424,1,1,0.31483,sub-AI07AS19,Gieï¿½en,GILX,-7.6814,23.3492,4.0131
425,1,1,0.29367,sub-AI07AS19,Gieï¿½en,GILX,-101.6576,31.7406,-6.72
426,0.33,1,0.27785,sub-AI07AS19,Gieï¿½en,GILX,-11.8623,-3.0244,-6.8481
428,0.33,1,0.32456,sub-AI07AS19,Gieï¿½en,GILX,28.064,28.8295,7.8453
429,0.66,1,0.33209,sub-AI07AS19,Gieï¿½en,GILX,-11.3677,48.4929,6.1442
430,0.33,1,0.31818,sub-AI07AS19,Gieï¿½en,GILX,-43.1741,7.6351,3.9225
431,1,1,0.321,sub-AI07AS19,Gieï¿½en,GILX,-19.5401,36.1616,2.8213
432,1,1,0.23909,sub-AI07AS19,Gieï¿½en,GILX,-30.7767,2.3226,2.9794
433,1,1,0.32291,sub-AI07AS19,Gieï¿½en,GILX,-9.803,11.4187,-0.27178
434,0,1,0.38806,sub-AI07AS19,Gieï¿½en,GILX,27.1763,-2.2979,0.33482
435,1,1,0.41347,sub-AI07AS19,Gieï¿½en,GILX,30.1615,53.7619,4.3651
436,0.33,1,0.34793,sub-AI07AS19,Gieï¿½en,GILX,-32.6589,25.5274,-5.8042
437,1,1,0.21154,sub-AI07AS19,Gieï¿½en,GILX,-36.0674,-23.8516,-0.19581
438,1,1,0.25512,sub-AI07AS19,Gieï¿½en,GILX,-9.6921,48.8321,5.9894
439,0.66,1,0.30134,sub-AI07AS19,Gieï¿½en,GILX,-0.58945,9.0507,10.9219
440,1,1,0.29129,sub-AI07AS19,Gieï¿½en,GILX,-18.1824,30.3579,-0.13787
441,1,1,0.18063,sub-AI07AS19,Gieï¿½en,GILX,-0.2244,-2.0982,1.511
442,1,1,0.27084,sub-AI07AS19,Gieï¿½en,GILX,-74.9391,23.4002,9.0252
443,0.66,1,0.26598,sub-AI07AS19,Gieï¿½en,GILX,54.1737,7.4059,1.4148
444,1,1,0.2151,sub-AI07AS19,Gieï¿½en,GILX,20.6739,-8.2387,-2.2587
445,0,1,0.28951,sub-AI07AS19,Gieï¿½en,GILX,-23.7898,-3.3341,4.0813
446,0.66,1,0.19186,sub-AI07AS19,Gieï¿½en,GILX,-3.8351,-4.6041,-2.6258
447,0.33,1,0.15908,sub-AI07AS19,Gieï¿½en,GILX,-21.7366,-5.9563,-5.7303
450,0.66,1,0.26399,sub-AI07AS19,Gieï¿½en,GILX,-79.9651,13.2962,7.9231
452,0.33,1,0.283,sub-AI07AS19,Gieï¿½en,GILX,8.6119,11.6632,-1.6754
453,0.66,1,0.28611,sub-AI07AS19,Gieï¿½en,GILX,-56.9452,43.6298,2.6081
454,0.33,1,0.3313,sub-AI07AS19,Gieï¿½en,GILX,7.3268,-4.4254,-6.0518
455,1,1,0.25517,sub-AI07AS19,Gieï¿½en,GILX,6.8793,27.6663,9.7737
456,0.66,1,0.22841,sub-AI07AS19,Gieï¿½en,GILX,-23.2132,34.5636,-7.5206
457,1,1,0.27242,sub-AI07AS19,Gieï¿½en,GILX,-43.0832,15.804,8.5052
458,1,1,0.32895,sub-AI07AS19,Gieï¿½en,GILX,11.9557,8.2862,6.1249
459,1,1,0.1298,sub-AI07AS19,Gieï¿½en,GILX,-11.3258,25.2165,3.5362
460,0,1,0.32198,sub-AI07AS19,Gieï¿½en,GILX,-8.0339,-3.6044,0.62017
462,0,1,0.32886,sub-AI07AS19,Gieï¿½en,GILX,-41.3935,10.9049,-2.9475
463,1,1,0.25825,sub-AI07AS19,Gieï¿½en,GILX,-27.3679,0.14538,1.6907
464,1,1,0.24832,sub-AI07AS19,Gieï¿½en,GILX,-36.7091,-15.9825,-2.453
465,0,1,0.25063,sub-AI07AS19,Gieï¿½en,GILX,5.4972,41.8983,10.9976
466,1,1,0.22248,sub-AI07AS19,Gieï¿½en,GILX,-6.2425,5.0897,0.6092
467,1,1,0.29986,sub-AI07AS19,Gieï¿½en,GILX,-64.1814,61.8236,6.1213
468,0,1,0.32162,sub-AI07AS19,Gieï¿½en,GILX,-0.26709,-19.6267,-1.9012
469,1,1,0.35477,sub-AI07AS19,Gieï¿½en,GILX,12.4453,23.1567,5.0815
470,1,1,0.25549,sub-AI07AS19,Gieï¿½en,GILX,-18.0917,18.3555,-1.8661
471,0.66,1,0.1939,sub-AI07AS19,Gieï¿½en,GILX,-1.2162,14.8494,1.3994
472,1,1,0.25602,sub-AI07AS19,Gieï¿½en,GILX,-20.2454,7.7778,1.7733
473,1,1,0.2011,sub-AI07AS19,Gieï¿½en,GILX,8.9504,13.1463,-10.8148
475,0.33,1,0.27341,sub-AI07AS19,Gieï¿½en,GILX,-0.61562,21.2828,-11.8466
477,0.66,1,0.23501,sub-AI07AS19,Gieï¿½en,GILX,-48.2798,-10.1139,-4.0918
478,1,1,0.26527,sub-AI07AS19,Gieï¿½en,GILX,-37.8972,4.3144,-2.6709
480,1,1,0.33313,sub-AI07AS19,Gieï¿½en,GILX,-1.4595,40.932,0.014844
481,0.66,1,0.26717,sub-AI07AS19,Gieï¿½en,GILX,-15.1273,26.4181,5.9068
482,1,1,0.35108,sub-AI07AS19,Gieï¿½en,GILX,87.541,55.3895,3.6286
483,1,1,0.35252,sub-AI07AS19,Gieï¿½en,GILX,40.0253,31.7032,1.3194
484,1,1,0.22205,sub-AI07AS19,Gieï¿½en,GILX,-45.3946,-7.0055,-0.48924
485,1,1,0.24706,sub-AI07AS19,Gieï¿½en,GILX,0.72221,18.4451,3.1459
486,0.33,1,0.24966,sub-AI07AS19,Gieï¿½en,GILX,-28.038,-20.9426,0.63659
490,0.33,1,0.34759,sub-AI07AS19,Gieï¿½en,GILX,-48.0312,28.4199,-3.904
491,1,1,0.3028,sub-AI07AS19,Gieï¿½en,GILX,78.9743,8.6589,17.5806
492,1,1,0.21746,sub-AI07AS19,Gieï¿½en,GILX,-31.3135,-14.4593,-9.5728
493,0.66,1,0.23253,sub-AI07AS19,Gieï¿½en,GILX,-2.3002,24.5094,-2.9797
494,0.33,1,0.13116,sub-AI07AS19,Gieï¿½en,GILX,-53.5493,-9.4164,5.3052
495,1,1,0.24783,sub-AI07AS19,Gieï¿½en,GILX,6.692,43.1628,2.1004
496,1,1,0.4571,sub-AI07AS19,Gieï¿½en,GILX,1.3035,-18.4668,0.12809
498,1,1,0.33819,sub-AI07AS19,Gieï¿½en,GILX,-19.0807,39.1973,-1.9599
499,1,1,0.25108,sub-AI07AS19,Gieï¿½en,GILX,-49.5303,12.0652,-6.8252
500,0.33,1,0.29665,sub-AI07AS19,Gieï¿½en,GILX,-48.9442,50.2385,-1.5958
501,0,1,0.31619,sub-AI07AS19,Gieï¿½en,GILX,4.9626,-1.3567,-5.1709
503,1,1,0.29022,sub-AI07AS19,Gieï¿½en,GILX,-62.0721,-5.6622,0.78658
505,0.33,1,0.32797,sub-AI07AS19,Gieï¿½en,GILX,-66.0566,25.541,-2.1136
506,0.33,1,0.38523,sub-AI07AS19,Gieï¿½en,GILX,36.0046,42.8328,2.1939
507,0.66,1,0.19934,sub-AI07AS19,Gieï¿½en,GILX,-32.307,-4.5287,5.305
509,0,1,0.29209,sub-AI07AS19,Gieï¿½en,GILX,-25.0902,7.7123,-1.0367
512,1,1,0.23797,sub-AI07AS19,Gieï¿½en,GILX,-1.607,-49.2298,-0.20707
514,1,1,0.27675,sub-AI07AS19,Gieï¿½en,GILX,12.6492,24.5164,7.4061
515,1,1,0.34667,sub-AI07AS19,Gieï¿½en,GILX,3.7131,25.2871,-0.84873
516,1,1,0.36655,sub-AI07AS19,Gieï¿½en,GILX,-28.2983,2.8097,-12.4328
517,1,1,0.3019,sub-AI07AS19,Gieï¿½en,GILX,39.853,18.8636,5.0282
519,0.66,1,0.35679,sub-AI07AS19,Gieï¿½en,GILX,6.7376,1.2628,-2.6448
520,1,1,0.25876,sub-AI07AS19,Gieï¿½en,GILX,-22.771,28.3482,1.1327
522,0.66,1,0.30202,sub-AI07AS19,Gieï¿½en,GILX,-48.7651,24.596,11.182
524,1,1,0.3228,sub-AI07AS19,Gieï¿½en,GILX,-2.2032,10.4642,2.9432
525,1,1,0.30607,sub-AI07AS19,Gieï¿½en,GILX,-7.7236,33.9417,3.1059
526,1,1,0.22812,sub-AI07AS19,Gieï¿½en,GILX,-56.4145,24.934,4.1594
527,0.66,1,0.31295,sub-AI07AS19,Gieï¿½en,GILX,-7.2061,-9.8795,8.5902
529,0.66,1,0.35876,sub-AI07AS19,Gieï¿½en,GILX,26.7976,12.0407,-1.8328
530,1,1,0.24023,sub-AI07AS19,Gieï¿½en,GILX,-12.4433,-8.9161,-5.769
531,1,1,0.28522,sub-AI07AS19,Gieï¿½en,GILX,36.459,47.0359,4.333
533,1,1,0.46108,sub-AI07AS19,Gieï¿½en,GILX,-18.7719,-21.5455,-7.3867
534,1,1,0.37277,sub-AI07AS19,Gieï¿½en,GILX,-10.8785,-8.6655,1.5356
535,1,1,0.26474,sub-AI07AS19,Gieï¿½en,GILX,24.8264,-80.4935,6.0035
536,1,1,0.36357,sub-AI07AS19,Gieï¿½en,GILX,22.0364,-18.9887,-8.4376
537,0.66,1,0.28184,sub-AI07AS19,Gieï¿½en,GILX,21.9423,19.0731,3.3335
538,0.33,1,0.21623,sub-AI07AS19,Gieï¿½en,GILX,-63.8344,-12.4651,-0.44199
540,1,1,0.23796,sub-AI07AS19,Gieï¿½en,GILX,-36.5849,17.5571,-3.7127
541,0,1,0.36328,sub-AI07AS19,Gieï¿½en,GILX,-8.9647,-14.7212,-1.2645
542,1,1,0.28683,sub-AI07AS19,Gieï¿½en,GILX,-35.829,-25.8602,-3.8146
543,1,1,0.28649,sub-AI07AS19,Gieï¿½en,GILX,-2.8651,11.2391,-1.5291
544,0.66,1,0.30095,sub-AI07AS19,Gieï¿½en,GILX,-65.8568,31.9444,-8.3752
546,0,1,0.26148,sub-AI07AS19,Gieï¿½en,GILX,-24.0905,-1.8931,-6.1558
547,0.33,1,0.21807,sub-AI07AS19,Gieï¿½en,GILX,-82.9152,21.3945,5.2677
548,1,1,0.38582,sub-AI07AS19,Gieï¿½en,GILX,-41.7627,-25.3722,-4.6864
549,1,1,0.27561,sub-AI07AS19,Gieï¿½en,GILX,-31.406,31.3601,-3.2864
550,0.33,1,0.30053,sub-AI07AS19,Gieï¿½en,GILX,-23.3971,36.9757,-5.9513
552,1,1,0.37486,sub-AI07AS19,Gieï¿½en,GILX,-30.136,6.43,2.0099
553,0.66,1,0.31679,sub-AI07AS19,Gieï¿½en,GILX,-18.2437,13.3893,-3.2802
554,1,1,0.29461,sub-AI07AS19,Gieï¿½en,GILX,-66.7004,6.7612,2.3854
555,1,1,0.34692,sub-AI07AS19,Gieï¿½en,GILX,-24.3087,29.7804,-3.2742
557,1,1,0.28894,sub-AI07AS19,Gieï¿½en,GILX,-25.2109,-8.0107,0.64221
558,1,1,0.14995,sub-AI07AS19,Gieï¿½en,GILX,11.181,11.1438,6.5608
559,1,1,0.2866,sub-AI07AS19,Gieï¿½en,GILX,14.4486,19.3322,3.5677
560,0.33,1,0.23897,sub-AI07AS19,Gieï¿½en,GILX,-43.7942,55.351,3.657
562,0,1,0.39113,sub-AI07AS19,Gieï¿½en,GILX,-18.0726,-21.7665,9.793
563,0,1,0.37464,sub-AI07AS19,Gieï¿½en,GILX,-23.3079,7.8933,4.4516
565,1,1,0.29337,sub-AI07AS19,Gieï¿½en,GILX,-40.7564,28.3993,-8.0725
568,1,1,0.27588,sub-AI07AS19,Gieï¿½en,GILX,-42.6528,-2.1075,-5.9604
569,0.66,1,0.40649,sub-AI07AS19,Gieï¿½en,GILX,-33.5854,18.1499,7.465
571,1,1,0.31349,sub-AI07AS19,Gieï¿½en,GILX,14.7422,-2.1742,-1.158
572,0.33,1,0.32449,sub-AI07AS19,Gieï¿½en,GILX,19.5258,43.471,4.5954
573,0.66,1,0.36258,sub-AI07AS19,Gieï¿½en,GILX,-21.7294,26.8002,0.1352
574,0,1,0.35877,sub-AI07AS19,Gieï¿½en,GILX,13.1088,50.9757,-1.0501
575,0.66,1,0.25793,sub-AI07AS19,Gieï¿½en,GILX,-31.4427,15.5114,-1.1759
0,0,1,0.34039,sub-AI09ID16,Hamburg_Wacker,HWHG,133.4928,42.7612,1.7733
1,0.66,1,0.12395,sub-AI09ID16,Hamburg_Wacker,HWHG,-14.234,-31.8474,-3.4537
6,0.66,1,0.13863,sub-AI09ID16,Hamburg_Wacker,HWHG,-79.5015,-144.3693,4.7277
7,0.66,1,0.1542,sub-AI09ID16,Hamburg_Wacker,HWHG,154.5294,153.64,7.3923
8,0.66,1,0.2635,sub-AI09ID16,Hamburg_Wacker,HWHG,62.9424,10.7817,4.6502
10,0.66,1,0.20652,sub-AI09ID16,Hamburg_Wacker,HWHG,85.0822,157.965,0.015747
11,0.66,1,0.085882,sub-AI09ID16,Hamburg_Wacker,HWHG,174.5736,59.5429,2.7834
12,0.66,1,0.13186,sub-AI09ID16,Hamburg_Wacker,HWHG,33.9377,-16.9202,-1.2709
15,1,1,0.33285,sub-AI09ID16,Hamburg_Wacker,HWHG,137.3991,183.5454,-1.0573
16,1,1,0.31148,sub-AI09ID16,Hamburg_Wacker,HWHG,99.6115,136.4331,-2.8819
17,1,1,0.19773,sub-AI09ID16,Hamburg_Wacker,HWHG,140.3568,-74.2344,2.7314
19,1,1,0.26744,sub-AI09ID16,Hamburg_Wacker,HWHG,138.5049,-4.2046,-2.4103
21,0,1,0.66576,sub-AI09ID16,Hamburg_Wacker,HWHG,25.8321,-23.774,-0.41926
23,0,1,0.11183,sub-AI09ID16,Hamburg_Wacker,HWHG,-219.4205,-170.7813,-8.8134
24,0,1,0.073315,sub-AI09ID16,Hamburg_Wacker,HWHG,-183.1122,-4.1277,-4.4555
27,0,1,0.11566,sub-AI09ID16,Hamburg_Wacker,HWHG,105.3668,163.4646,4.2657
31,1,1,0.90072,sub-AI09ID16,Hamburg_Wacker,HWHG,-73.7787,6.8249,-8.045
32,0,1,0.34627,sub-AI09ID16,Hamburg_Wacker,HWHG,51.0445,-42.5571,-1.1251
34,1,1,0.21414,sub-AI09ID16,Hamburg_Wacker,HWHG,-150.516,-121.1833,8.3284
36,0.33,1,0.11141,sub-AI09ID16,Hamburg_Wacker,HWHG,46.7025,-2.3609,5.9889
37,1,1,0.098103,sub-AI09ID16,Hamburg_Wacker,HWHG,60.5033,3.9028,1.7322
38,1,1,0.20687,sub-AI09ID16,Hamburg_Wacker,HWHG,-43.8337,-54.7864,-2.7489
40,1,1,0.064811,sub-AI09ID16,Hamburg_Wacker,HWHG,73.057,37.2507,3.0368
41,1,1,0.096828,sub-AI09ID16,Hamburg_Wacker,HWHG,136.3338,131.923,-8.1835
44,1,1,0.59824,sub-AI09ID16,Hamburg_Wacker,HWHG,84.7859,45.5032,9.8541
47,0.66,1,0.096195,sub-AI09ID16,Hamburg_Wacker,HWHG,-18.5454,-82.465,9.3948
48,1,1,0.44486,sub-AI09ID16,Hamburg_Wacker,HWHG,40.2873,14.6487,-13.809
49,0.33,1,0.13652,sub-AI09ID16,Hamburg_Wacker,HWHG,177.17,139.8432,4.6736
51,1,1,0.14468,sub-AI09ID16,Hamburg_Wacker,HWHG,72.9605,-71.037,13.3962
52,0.66,1,0.57515,sub-AI09ID16,Hamburg_Wacker,HWHG,194.4232,226.6642,-3.1893
56,0.33,1,0.087376,sub-AI09ID16,Hamburg_Wacker,HWHG,-46.947,-62.495,-9.9756
57,1,1,0.089787,sub-AI09ID16,Hamburg_Wacker,HWHG,-116.9023,-86.1278,-0.36042
60,1,1,0.96371,sub-AI09ID16,Hamburg_Wacker,HWHG,-82.445,-145.8924,-7.2425
62,1,1,0.68072,sub-AI09ID16,Hamburg_Wacker,HWHG,-99.0289,-162.9625,-0.51375
64,1,1,0.1174,sub-AI09ID16,Hamburg_Wacker,HWHG,-29.5261,69.1885,9.7849
65,1,1,0.17794,sub-AI09ID16,Hamburg_Wacker,HWHG,151.3286,80.6173,4.387
66,1,1,0.33892,sub-AI09ID16,Hamburg_Wacker,HWHG,280.3422,143.0663,8.6681
68,1,1,0.26615,sub-AI09ID16,Hamburg_Wacker,HWHG,144.8971,5.0822,4.7802
72,0.33,1,0.59278,sub-AI09ID16,Hamburg_Wacker,HWHG,3.6168,-50.4889,-4.8373
77,1,1,0.12672,sub-AI09ID16,Hamburg_Wacker,HWHG,122.2612,14.508,2.3931
79,1,1,0.73445,sub-AI09ID16,Hamburg_Wacker,HWHG,63.8775,-9.5268,5.3516
80,0.66,1,0.094105,sub-AI09ID16,Hamburg_Wacker,HWHG,-24.9689,-75.7798,-0.72052
81,1,1,0.91099,sub-AI09ID16,Hamburg_Wacker,HWHG,18.2684,32.2154,-1.2187
82,1,1,0.098618,sub-AI09ID16,Hamburg_Wacker,HWHG,36.9316,-16.9716,-6.7882
84,1,1,0.10864,sub-AI09ID16,Hamburg_Wacker,HWHG,218.3892,134.3465,-0.47401
85,0.33,1,0.22629,sub-AI09ID16,Hamburg_Wacker,HWHG,-6.7599,-69.7486,9.2932
86,1,1,0.15426,sub-AI09ID16,Hamburg_Wacker,HWHG,-48.6658,-16.0284,-5.1908
87,0,1,0.16223,sub-AI09ID16,Hamburg_Wacker,HWHG,-56.5269,-44.8361,2.9202
88,0.66,1,0.091861,sub-AI09ID16,Hamburg_Wacker,HWHG,-26.9881,44.9497,-2.0531
89,1,1,0.12579,sub-AI09ID16,Hamburg_Wacker,HWHG,142.9732,109.3577,-4.2514
91,1,1,0.028153,sub-AI09ID16,Hamburg_Wacker,HWHG,-38.222,-59.5302,-3.0722
92,1,1,0.43744,sub-AI09ID16,Hamburg_Wacker,HWHG,117.4313,152.4693,-1.3503
93,0.33,1,0.3173,sub-AI09ID16,Hamburg_Wacker,HWHG,40.2701,72.5409,2.9169
94,1,1,0.19279,sub-AI09ID16,Hamburg_Wacker,HWHG,152.7659,112.35,7.0055
95,0.66,1,0.45405,sub-AI09ID16,Hamburg_Wacker,HWHG,-21.1741,-17.6191,1.0243
96,1,1,0.47271,sub-AI09ID16,Hamburg_Wacker,HWHG,-34.7295,-65.6821,-1.9592
97,1,1,0.14112,sub-AI09ID16,Hamburg_Wacker,HWHG,-73.4463,-55.0809,2.4539
99,0.66,1,0.19562,sub-AI09ID16,Hamburg_Wacker,HWHG,179.5429,195.5078,-6.2118
101,1,1,0.49819,sub-AI09ID16,Hamburg_Wacker,HWHG,72.1721,-30.4153,-4.7611
104,1,1,0.13716,sub-AI09ID16,Hamburg_Wacker,HWHG,147.3271,-6.1211,4.8211
109,0.33,1,0.17951,sub-AI09ID16,Hamburg_Wacker,HWHG,100.4034,124.623,-2.2977
113,0.33,1,0.26034,sub-AI09ID16,Hamburg_Wacker,HWHG,308.2354,208.2852,6.0617
114,1,1,0.17238,sub-AI09ID16,Hamburg_Wacker,HWHG,179.3864,49.7481,3.8578
115,1,1,0.091954,sub-AI09ID16,Hamburg_Wacker,HWHG,-113.6549,-103.9033,-3.7241
117,0,1,0.78893,sub-AI09ID16,Hamburg_Wacker,HWHG,-105.1362,-157.6996,2.9799
119,1,1,0.79963,sub-AI09ID16,Hamburg_Wacker,HWHG,304.3852,225.1802,4.8083
120,0.66,1,0.069199,sub-AI09ID16,Hamburg_Wacker,HWHG,-122.1331,-128.725,-1.0386
122,0.66,1,0.013852,sub-AI09ID16,Hamburg_Wacker,HWHG,126.5482,5.9047,11.2865
124,0,1,0.88648,sub-AI09ID16,Hamburg_Wacker,HWHG,110.7664,190.7439,-3.2648
125,1,1,0.13007,sub-AI09ID16,Hamburg_Wacker,HWHG,31.5178,5.6884,-6.2694
127,0,1,0.42607,sub-AI09ID16,Hamburg_Wacker,HWHG,119.7761,112.6359,-4.4595
128,0.66,1,0.17487,sub-AI09ID16,Hamburg_Wacker,HWHG,-46.8279,-19.1729,1.1509
129,0.66,1,0.8077,sub-AI09ID16,Hamburg_Wacker,HWHG,81.4666,102.3516,-5.452
132,0,1,0.10291,sub-AI09ID16,Hamburg_Wacker,HWHG,-139.5722,-201.7906,-7.8584
133,0.33,1,0.58425,sub-AI09ID16,Hamburg_Wacker,HWHG,2.4037,-101.8263,6.7281
134,0.33,1,0.11087,sub-AI09ID16,Hamburg_Wacker,HWHG,104.4174,61.9216,6.2783
136,0.33,1,0.016223,sub-AI09ID16,Hamburg_Wacker,HWHG,37.3227,53.6441,-0.83882
139,1,1,0.067602,sub-AI09ID16,Hamburg_Wacker,HWHG,-129.699,-127.2301,-0.0079317
143,0.66,1,0.89741,sub-AI09ID16,Hamburg_Wacker,HWHG,4.4868,-34.6841,0.72113
145,0.66,1,0.078885,sub-AI09ID16,Hamburg_Wacker,HWHG,9.8977,11.2794,0.040403
146,0,1,0.0056525,sub-AI09ID16,Hamburg_Wacker,HWHG,91.3844,134.0276,-8.3244
147,0.66,1,0.0097624,sub-AI09ID16,Hamburg_Wacker,HWHG,-56.4823,62.9328,-1.5326
149,0.66,1,0.66939,sub-AI09ID16,Hamburg_Wacker,HWHG,147.2147,235.7019,-0.26353
154,0.33,1,0.26267,sub-AI09ID16,Hamburg_Wacker,HWHG,202.3411,42.7174,4.3995
156,0.66,1,0.43622,sub-AI09ID16,Hamburg_Wacker,HWHG,18.5627,-2.553,-13.6462
158,0.66,1,0.49316,sub-AI09ID16,Hamburg_Wacker,HWHG,-36.7054,-27.5319,-5.25
159,1,1,0.16246,sub-AI09ID16,Hamburg_Wacker,HWHG,-26.0155,7.5312,-5.9719
163,1,1,0.11037,sub-AI09ID16,Hamburg_Wacker,HWHG,36.6916,24.8684,4.4518
164,0.66,1,0.084888,sub-AI09ID16,Hamburg_Wacker,HWHG,-156.9134,-0.67592,3.0097
168,1,1,0.65559,sub-AI09ID16,Hamburg_Wacker,HWHG,-327.5721,-279.9692,-3.7415
172,1,1,0.25731,sub-AI09ID16,Hamburg_Wacker,HWHG,-46.8812,-98.8079,7.8874
174,0.66,1,0.17272,sub-AI09ID16,Hamburg_Wacker,HWHG,-17.8524,145.9654,4.645
175,1,1,0.28779,sub-AI09ID16,Hamburg_Wacker,HWHG,97.66,11.7263,4.2184
176,1,1,0.17667,sub-AI09ID16,Hamburg_Wacker,HWHG,161.8263,122.3313,4.3404
177,1,1,0.12325,sub-AI09ID16,Hamburg_Wacker,HWHG,-7.6931,-23.9317,9.2815
180,1,1,0.086282,sub-AI09ID16,Hamburg_Wacker,HWHG,350.8139,258.5383,0.071801
183,1,1,0.082941,sub-AI09ID16,Hamburg_Wacker,HWHG,-197.7218,-26.6378,-2.3298
186,1,1,0.11091,sub-AI09ID16,Hamburg_Wacker,HWHG,99.8334,73.2128,-0.53153
187,0.66,1,0.079442,sub-AI09ID16,Hamburg_Wacker,HWHG,-78.7097,42.3013,2.1781
188,0,1,0.083498,sub-AI09ID16,Hamburg_Wacker,HWHG,-31.0785,-28.7877,0.68405
193,0.33,1,0.26575,sub-AI09ID16,Hamburg_Wacker,HWHG,255.622,74.3668,14.7694
196,0.33,1,0.12105,sub-AI09ID16,Hamburg_Wacker,HWHG,50.7664,43.2219,6.579
197,1,1,0.1426,sub-AI09ID16,Hamburg_Wacker,HWHG,-126.458,-207.1747,0.23693
201,1,1,0.081916,sub-AI09ID16,Hamburg_Wacker,HWHG,241.0757,207.2372,-0.71174
202,0,1,0.053217,sub-AI09ID16,Hamburg_Wacker,HWHG,-250.3165,-138.0534,-7.1319
203,1,1,0.13131,sub-AI09ID16,Hamburg_Wacker,HWHG,11.1344,-61.0207,4.2564
207,1,1,0.12885,sub-AI09ID16,Hamburg_Wacker,HWHG,148.082,115.9726,-0.68155
208,1,1,0.1235,sub-AI09ID16,Hamburg_Wacker,HWHG,123.7877,104.7999,11.8578
209,1,1,0.11644,sub-AI09ID16,Hamburg_Wacker,HWHG,369.9694,326.8234,5.6127
211,1,1,0.09206,sub-AI09ID16,Hamburg_Wacker,HWHG,-173.6152,-118.4316,-4.8056
212,1,1,0.099679,sub-AI09ID16,Hamburg_Wacker,HWHG,225.4607,175.0404,7.7925
213,0,1,0.092073,sub-AI09ID16,Hamburg_Wacker,HWHG,310.9749,181.944,8.6759
218,1,1,0.1187,sub-AI09ID16,Hamburg_Wacker,HWHG,145.7557,123.6144,-0.35075
219,0.33,1,0.15353,sub-AI09ID16,Hamburg_Wacker,HWHG,114.1066,60.2039,12.9224
222,0,1,0.11297,sub-AI09ID16,Hamburg_Wacker,HWHG,-164.537,-124.1191,-2.6754
223,0,1,0.021584,sub-AI09ID16,Hamburg_Wacker,HWHG,-244.9937,-149.8832,-11.822
224,1,1,0.12893,sub-AI09ID16,Hamburg_Wacker,HWHG,59.5283,-21.8874,-4.949
226,0.66,1,0.11676,sub-AI09ID16,Hamburg_Wacker,HWHG,49.3445,-93.3276,-0.8464
228,1,1,0.046508,sub-AI09ID16,Hamburg_Wacker,HWHG,146.5702,79.7665,-3.4132
230,0.33,1,0.82583,sub-AI09ID16,Hamburg_Wacker,HWHG,135.6004,97.1284,-0.36845
231,1,1,0.15948,sub-AI09ID16,Hamburg_Wacker,HWHG,46.2833,30.4175,4.4911
232,0.33,1,0.70738,sub-AI09ID16,Hamburg_Wacker,HWHG,340.3358,249.548,-2.9431
233,1,1,0.18267,sub-AI09ID16,Hamburg_Wacker,HWHG,-101.1503,-139.6117,-3.158
236,1,1,0.27939,sub-AI09ID16,Hamburg_Wacker,HWHG,-152.8222,-52.0669,0.53842
237,1,1,0.25808,sub-AI09ID16,Hamburg_Wacker,HWHG,-117.4354,-107.2146,3.9557
238,0,1,0.29053,sub-AI09ID16,Hamburg_Wacker,HWHG,55.5358,154.8071,-0.45629
240,1,1,0.29694,sub-AI09ID16,Hamburg_Wacker,HWHG,138.7282,50.8103,1.0032
242,0.33,1,0.21685,sub-AI09ID16,Hamburg_Wacker,HWHG,66.1365,96.8829,2.5535
244,1,1,0.080561,sub-AI09ID16,Hamburg_Wacker,HWHG,-75.1519,-112.7106,-4.2456
245,1,1,0.18755,sub-AI09ID16,Hamburg_Wacker,HWHG,30.6481,98.9063,2.3708
248,1,1,0.35653,sub-AI09ID16,Hamburg_Wacker,HWHG,160.3947,47.087,-2.0591
250,0,1,0.17373,sub-AI09ID16,Hamburg_Wacker,HWHG,167.5253,25.7786,-0.049383
251,1,1,0.14949,sub-AI09ID16,Hamburg_Wacker,HWHG,-178.0219,-244.7105,-14.1686
252,0.33,1,0.1261,sub-AI09ID16,Hamburg_Wacker,HWHG,436.9137,224.7285,3.7934
256,0.33,1,0.12844,sub-AI09ID16,Hamburg_Wacker,HWHG,187.606,206.0052,-9.8011
257,0,1,0.15154,sub-AI09ID16,Hamburg_Wacker,HWHG,-275.3501,-259.9867,-10.278
258,1,1,0.12839,sub-AI09ID16,Hamburg_Wacker,HWHG,125.8504,224.8709,0.97957
260,1,1,0.10239,sub-AI09ID16,Hamburg_Wacker,HWHG,-118.3774,-107.1354,3.1563
