Trial,Congruency,ACC,RT,Subject,Lab,Experimenter,N2_FCZ,N2_CZ,P3_PZ,P3_ FZ,P3_ CZ,FMT_FCZ,FMT_CZ
207,1,1,0.12885,sub-AI09ID16,Hamburg_Wacker,HWHG,-29.3689,71.2871,-229.8454,101.6066,43.1922,2.4695,5.0665
208,1,1,0.1235,sub-AI09ID16,Hamburg_Wacker,HWHG,-42.2698,57.0839,-218.9857,96.1123,13.0911,2.452,5.1811
209,1,1,0.11644,sub-AI09ID16,Hamburg_Wacker,HWHG,152.912,-150.8897,186.2191,364.1447,184.3961,-3.4751,4.1834
219,0.33,1,0.15353,sub-AI09ID16,Hamburg_Wacker,HWHG,145.5744,-135.5422,175.3535,312.6442,159.2165,-3.4819,3.8069
222,0,1,0.11297,sub-AI09ID16,Hamburg_Wacker,HWHG,-2.8711,-120.7835,198.9624,337.928,218.6309,8.4903,-4.6661
224,1,1,0.12893,sub-AI09ID16,Hamburg_Wacker,HWHG,16.2354,-145.7213,34.6565,222.9677,650.3699,8.7887,-4.6383
226,0.66,1,0.11676,sub-AI09ID16,Hamburg_Wacker,HWHG,-29.6194,-782.4246,-62.7201,172.1369,593.1769,2.1474,-0.21062
231,1,1,0.15948,sub-AI09ID16,Hamburg_Wacker,HWHG,-50.1807,-825.3572,-69.9885,216.0567,686.0807,2.2928,0.027697
232,0.33,1,0.70738,sub-AI09ID16,Hamburg_Wacker,HWHG,124.9007,108.423,-117.6874,-468.3988,68.3802,-7.7015,-15.4838
233,1,1,0.18267,sub-AI09ID16,Hamburg_Wacker,HWHG,127.5564,106.8224,-136.0337,-462.7008,19.7044,-8.5345,-15.8382
236,1,1,0.27939,sub-AI09ID16,Hamburg_Wacker,HWHG,-54.2372,142.2358,-51.7886,-498.9446,114.3806,-4.627,-9.0319
237,1,1,0.25808,sub-AI09ID16,Hamburg_Wacker,HWHG,-39.8232,157.6052,-81.5731,-259.2354,49.6056,-4.621,-8.8841
238,0,1,0.29053,sub-AI09ID16,Hamburg_Wacker,HWHG,208.8574,556.7587,-109.0163,-274.0125,9.1581,6.3696,-1.5086
240,1,1,0.29694,sub-AI09ID16,Hamburg_Wacker,HWHG,188.5343,570.7589,-50.7189,-290.1393,20.2591,6.796,-1.8604
245,1,1,0.18755,sub-AI09ID16,Hamburg_Wacker,HWHG,60.8897,158.744,57.9464,47.2248,-9.0904,-4.9746,0.92185
252,0.33,1,0.1261,sub-AI09ID16,Hamburg_Wacker,HWHG,63.1404,191.0293,28.0547,44.8973,-10.3122,-4.4716,0.60467
255,1,1,0.19008,sub-AI09ID16,Hamburg_Wacker,HWHG,240.6807,111.9373,8.7486,71.7623,-46.6155,3.5851,4.8638
256,0.33,1,0.12844,sub-AI09ID16,Hamburg_Wacker,HWHG,242.4387,114.3126,-183.6626,-734.7725,8.4836,3.2931,4.9246
257,0,1,0.15154,sub-AI09ID16,Hamburg_Wacker,HWHG,225.525,78.3711,-236.771,-731.3433,24.9351,9.5435,-1.5345
258,1,1,0.12839,sub-AI09ID16,Hamburg_Wacker,HWHG,233.8346,54.0427,-228.001,-759.5988,-33.162,10.8149,-2.0846
260,1,1,0.10239,sub-AI09ID16,Hamburg_Wacker,HWHG,-6.6089,106.9936,16.9914,-116.7488,-41.8606,1.7526,-2.8873
262,0.33,1,0.23264,sub-AI09ID16,Hamburg_Wacker,HWHG,-1.0958,98.8573,4.8884,-156.2616,74.8237,1.5276,-3.6464
263,1,1,0.143,sub-AI09ID16,Hamburg_Wacker,HWHG,266.665,157.4097,-6.6016,-26.5863,12.2796,10.829,-3.6207
264,0.33,1,0.10897,sub-AI09ID16,Hamburg_Wacker,HWHG,280.4882,136.3271,46.9082,-53.7719,14.9099,10.1171,-4.1157
265,0.33,1,0.10656,sub-AI09ID16,Hamburg_Wacker,HWHG,78.1887,-23.4159,76.5291,-52.9129,-1.091,1.5632,6.8217
279,1,1,0.12762,sub-AI09ID16,Hamburg_Wacker,HWHG,97.2847,-16.044,50.7451,-125.808,14.5054,1.2481,7.2132
0,1,1,0.49737,sub-AJ06IR11,Bonn,BNJG,508.5191,-192.2534,445.7766,838.9193,-438.1193,-3.8908,-8.978
1,1,1,0.39597,sub-AJ06IR11,Bonn,BNJG,552.8302,-163.3673,289.3937,839.8554,533.8752,-3.4122,-9.6708
2,1,1,0.39154,sub-AJ06IR11,Bonn,BNJG,621.7594,-168.5856,344.9296,646.8044,387.7884,8.5035,8.3137
3,1,1,0.49356,sub-AJ06IR11,Bonn,BNJG,662.0546,-129.4846,293.4637,634.1423,425.2819,7.4397,8.8628
4,1,1,0.34901,sub-AJ06IR11,Bonn,BNJG,236.1967,374.9184,288.7799,681.9722,283.0722,4.1943,5.9848
8,0.33,1,0.4957,sub-AJ06IR11,Bonn,BNJG,233.9406,378.6952,343.1553,158.8687,200.3863,2.9858,6.1511
9,0.66,1,0.60618,sub-AJ06IR11,Bonn,BNJG,-707.6312,264.4433,163.4843,66.8278,218.3986,-0.64315,5.3902
10,0,1,0.41554,sub-AJ06IR11,Bonn,BNJG,-734.0149,284.3893,220.6726,140.7013,-162.1549,-0.91203,5.5348
13,0.33,1,0.30365,sub-AJ06IR11,Bonn,BNJG,206.6602,354.8093,191.8203,102.9411,-119.7826,-8.9671,-2.7627
14,1,1,0.34938,sub-AJ06IR11,Bonn,BNJG,224.8801,359.1556,-911.7517,103.5864,-141.379,-10.1187,-3.0122
17,0.33,1,0.37905,sub-AJ06IR11,Bonn,BNJG,-149.678,335.8243,-889.8495,118.0747,815.0086,-2.6478,6.3551
20,0.33,1,0.29767,sub-AJ06IR11,Bonn,BNJG,-169.5552,326.4384,-895.9467,-165.5366,880.8868,-2.4333,6.4272
21,0.33,1,0.36065,sub-AJ06IR11,Bonn,BNJG,142.0808,-72.2034,148.0962,-157.068,854.726,-3.4582,1.9481
22,0.33,1,0.42538,sub-AJ06IR11,Bonn,BNJG,139.3324,-76.1186,118.0396,-215.053,1155.3483,-3.4455,1.1457
26,0,1,0.46213,sub-AJ06IR11,Bonn,BNJG,-544.2718,136.5637,138.5523,477.5209,1098.6117,-0.47544,-1.1111
28,0,1,0.52596,sub-AJ06IR11,Bonn,BNJG,-565.5593,126.832,-514.97,427.9685,1139.172,-0.24498,0.1006
29,0.66,1,0.39791,sub-AJ06IR11,Bonn,BNJG,463.2462,77.6592,-474.1081,417.9206,344.9166,-3.3946,2.4067
32,1,1,0.3999,sub-AJ06IR11,Bonn,BNJG,476.6456,56.2239,-520.0819,-90.5763,342.2098,-3.6237,3.1236
33,1,1,0.34046,sub-AJ06IR11,Bonn,BNJG,152.0162,-63.7822,255.1609,-136.2832,376.1627,-9.2308,-6.7421
37,1,1,0.34997,sub-AJ06IR11,Bonn,BNJG,160.4655,-45.1721,217.7709,-59.9292,1011.2617,-8.9775,-6.7984
38,1,1,0.38877,sub-AJ06IR11,Bonn,BNJG,-189.0176,644.1458,234.9024,-113.361,928.9554,-3.6447,-4.6845
39,1,1,0.61011,sub-AJ06IR11,Bonn,BNJG,-213.1525,632.4401,-678.6275,-77.3682,995.4678,-3.4705,-5.645
47,0.66,1,0.56469,sub-AJ06IR11,Bonn,BNJG,422.6774,-439.7003,-720.3412,-87.6427,135.2139,-7.0856,-11.6191
48,0.66,1,0.71883,sub-AJ06IR11,Bonn,BNJG,473.5887,-436.7213,-783.0053,536.793,204.7435,-7.3187,-11.2009
51,0.33,1,0.63636,sub-AJ06IR11,Bonn,BNJG,487.5295,350.3756,501.7945,470.186,173.9559,-8.887,-1.9719
54,0.33,1,0.49105,sub-AJ06IR11,Bonn,BNJG,522.9865,355.9323,519.6586,554.6706,108.4388,-8.8502,-1.9049
57,1,1,0.35222,sub-AJ06IR11,Bonn,BNJG,542.9213,444.4687,548.1493,480.7116,66.7731,7.177,5.9115
58,0.66,1,0.57712,sub-AJ06IR11,Bonn,BNJG,571.7828,439.2267,43.3727,454.5583,95.1998,7.0826,4.9378
59,0,1,0.70859,sub-AJ06IR11,Bonn,BNJG,539.8766,243.0842,2.2317,501.3692,498.0544,-9.4748,2.653
60,0.66,1,0.51912,sub-AJ06IR11,Bonn,BNJG,574.4825,225.1494,44.0246,-345.0092,478.1534,-9.4292,2.3096
66,1,1,0.47973,sub-AJ06IR11,Bonn,BNJG,755.2809,1055.8616,-313.1157,-290.6154,481.4822,12.0439,-8.7733
70,0.66,1,0.38249,sub-AJ06IR11,Bonn,BNJG,767.3257,1029.5094,-301.1091,-318.0448,-457.725,12.2723,-8.7566
78,0.66,1,0.56279,sub-AJ06IR11,Bonn,BNJG,239.2349,680.7969,-380.0771,633.2195,-499.795,-5.9603,6.9838
94,0,1,0.50811,sub-AJ06IR11,Bonn,BNJG,260.6053,693.0786,249.2328,546.1278,-535.2651,-5.9929,7.5717
98,0.33,1,0.33307,sub-AJ06IR11,Bonn,BNJG,18.0547,282.2985,247.3137,586.2086,279.0905,2.9263,-11.2492
99,1,1,0.41004,sub-AJ06IR11,Bonn,BNJG,11.1959,270.3659,330.8323,532.4664,311.5677,2.6666,-12.1643
100,1,1,0.35976,sub-AJ06IR11,Bonn,BNJG,276.0083,556.0264,301.8927,481.975,292.9784,0.19198,3.8348
101,1,1,0.32151,sub-AJ06IR11,Bonn,BNJG,263.8695,590.3671,256.3971,489.3272,-92.7952,-0.33121,3.9387
102,0.66,1,0.32313,sub-AJ06IR11,Bonn,BNJG,-275.9016,365.0639,322.4543,-78.8206,-127.7794,-6.0544,5.6221
103,0,1,0.47172,sub-AJ06IR11,Bonn,BNJG,-299.7139,347.904,490.4073,-106.198,-126.5598,-5.9867,5.183
104,1,1,0.3086,sub-AJ06IR11,Bonn,BNJG,139.2162,343.9561,448.6397,-60.4853,567.6467,-9.0061,-5.8831
105,1,1,0.38776,sub-AJ06IR11,Bonn,BNJG,116.086,352.147,502.662,594.7101,587.4815,-9.4204,-6.2299
109,1,1,0.44118,sub-AJ06IR11,Bonn,BNJG,-382.3572,564.0015,600.9001,547.064,580.2234,1.3493,-5.6538
111,1,1,0.47714,sub-AJ06IR11,Bonn,BNJG,-384.2754,550.6304,538.948,594.1501,144.4601,1.5276,-5.5068
112,0,1,0.5789,sub-AJ06IR11,Bonn,BNJG,213.1804,-564.8916,583.2869,213.0159,161.3057,-2.4461,-4.2364
115,0.66,1,0.54834,sub-AJ06IR11,Bonn,BNJG,189.4319,-567.192,539.6263,132.1142,208.6671,-2.7002,-3.4479
118,0,1,0.57498,sub-AJ06IR11,Bonn,BNJG,536.4589,82.2914,517.0781,181.9931,545.3322,0.32286,-5.222
119,1,1,0.45248,sub-AJ06IR11,Bonn,BNJG,527.4857,55.4432,553.2271,390.6731,438.4338,0.60907,-5.0201
120,1,1,0.31876,sub-AJ06IR11,Bonn,BNJG,462.0083,6.3234,30.8281,407.9671,528.9047,-5.5586,6.2286
121,1,1,0.39277,sub-AJ06IR11,Bonn,BNJG,476.0411,-5.6774,17.6586,462.4042,357.9606,-5.2256,6.7152
124,0.66,1,0.35194,sub-AJ06IR11,Bonn,BNJG,270.1536,331.1189,39.3804,32.0357,314.9681,-10.152,-6.3961
130,0,1,0.50202,sub-AJ06IR11,Bonn,BNJG,317.0651,297.7877,243.1741,71.7578,373.9691,-10.1995,-6.4883
135,0.66,1,0.41792,sub-AJ06IR11,Bonn,BNJG,415.3659,-337.1199,235.175,55.794,-189.6559,5.5086,1.6575
136,1,1,0.27056,sub-AJ06IR11,Bonn,BNJG,448.9854,-331.8941,217.0431,279.8055,-209.7311,5.7609,1.8581
138,1,1,0.36928,sub-AJ06IR11,Bonn,BNJG,-327.126,379.4676,503.1234,297.9666,-169.0533,5.679,5.6888
142,0.33,1,0.5472,sub-AJ06IR11,Bonn,BNJG,-355.6433,423.7928,427.945,298.6135,329.4919,5.976,5.5435
148,0.66,1,0.35649,sub-AJ06IR11,Bonn,BNJG,516.8642,237.2895,405.4405,343.4583,372.8044,-4.1511,3.8718
150,1,1,0.37231,sub-AJ06IR11,Bonn,BNJG,533.5964,271.3682,-525.7979,325.8424,350.5534,-4.852,3.9763
151,0.66,1,0.37806,sub-AJ06IR11,Bonn,BNJG,-90.3033,-137.7724,-451.6298,315.9283,99.5037,-7.8849,7.4523
155,0.66,1,0.55752,sub-AJ06IR11,Bonn,BNJG,-55.3673,-120.735,-494.2854,-126.5901,2.6363,-7.0663,8.2775
180,0,1,0.47537,sub-AJ06IR11,Bonn,BNJG,18.941,575.8893,249.5383,-25.5448,27.0254,-1.9553,3.5281
181,1,1,0.43204,sub-AJ06IR11,Bonn,BNJG,9.4686,553.067,286.5933,-120.6679,417.8241,-1.6146,2.5657
184,1,1,0.32936,sub-AJ06IR11,Bonn,BNJG,576.473,-74.9396,235.5948,-19.584,330.3704,-11.047,4.233
196,0.66,1,0.31848,sub-AJ06IR11,Bonn,BNJG,607.3585,-88.7246,-428.939,2.8917,381.9586,-10.4168,4.5818
197,1,1,0.39376,sub-AJ06IR11,Bonn,BNJG,565.5882,396.1935,-373.7361,18.1247,517.7624,3.3936,-8.531
230,0.33,1,0.41538,sub-AJ06IR11,Bonn,BNJG,572.3916,380.8766,-363.1938,403.2366,488.7467,3.513,-9.2759
231,1,1,0.42987,sub-AJ06IR11,Bonn,BNJG,-250.9356,486.5059,219.4052,441.4637,506.7628,-6.2049,6.6206
267,1,1,0.31362,sub-AJ06IR11,Bonn,BNJG,-281.6709,463.9312,179.193,458.4344,347.3723,-6.2427,6.6859
277,0.33,1,0.60998,sub-AJ06IR11,Bonn,BNJG,363.1537,415.1661,203.917,-446.0523,295.6554,5.2757,-3.1423
278,0,1,0.51166,sub-AJ06IR11,Bonn,BNJG,394.4264,439.3506,821.4127,-444.4435,360.4476,4.7992,-3.1512
289,1,1,0.3548,sub-AJ07AW16,Gieï¿½en,GISY,-57.6545,-29.1793,36.8988,36.8847,-18.4124,5.0499,-6.587
292,1,1,0.33744,sub-AJ07AW16,Gieï¿½en,GISY,-27.2128,-35.1848,-51.2609,-7.8554,-6.5723,7.6066,-6.5549
293,0.66,1,0.26489,sub-AJ07AW16,Gieï¿½en,GISY,21.5585,-10.718,-20.3032,-5.845,78.8474,3.6898,-1.0607
294,1,1,0.23432,sub-AJ07AW16,Gieï¿½en,GISY,66.3189,11.624,-39.4208,27.3338,-37.1652,0.44151,-0.56564
295,0.66,1,0.27533,sub-AJ07AW16,Gieï¿½en,GISY,-39.1105,13.2883,-49.2481,11.956,19.5897,0.30901,0.38658
296,1,1,0.25842,sub-AJ07AW16,Gieï¿½en,GISY,-29.0732,15.2253,62.838,-5.8614,9.443,1.3402,7.1255
297,0.33,1,0.20294,sub-AJ07AW16,Gieï¿½en,GISY,-25.7432,-25.0543,20.4158,32.8839,12.6205,-6.9279,7.5318
298,0.66,1,0.21164,sub-AJ07AW16,Gieï¿½en,GISY,-12.2888,-6.6044,-57.3699,50.1247,-18.4449,-5.6106,-16.7474
299,0.33,1,0.22488,sub-AJ07AW16,Gieï¿½en,GISY,-35.0427,-10.3994,-36.9585,-41.575,-40.6704,4.8939,-11.013
300,1,1,0.21635,sub-AJ07AW16,Gieï¿½en,GISY,-38.2128,38.5746,-55.4807,-45.7968,30.47,2.3539,6.4889
301,1,1,0.18046,sub-AJ07AW16,Gieï¿½en,GISY,-67.4859,35.0254,-48.3063,-0.54493,-40.4195,-1.1321,8.6263
303,1,1,0.30551,sub-AJ07AW16,Gieï¿½en,GISY,-0.78406,14.322,-9.3466,7.6169,-44.4817,0.48323,-0.62721
305,0.66,1,0.28722,sub-AJ07AW16,Gieï¿½en,GISY,5.9128,-28.1349,27.897,-8.876,-35.6305,1.1494,-1.7256
306,1,1,0.2928,sub-AJ07AW16,Gieï¿½en,GISY,54.2093,7.7764,-23.5221,-20.0342,-25.3095,-6.9154,-2.4202
307,1,1,0.254,sub-AJ07AW16,Gieï¿½en,GISY,32.8302,6.6462,-48.7369,-10.2818,41.3736,-4.7418,6.3566
308,1,1,0.26255,sub-AJ07AW16,Gieï¿½en,GISY,26.7588,5.3686,-17.0432,-83.3309,41.3073,-14.3209,3.4852
310,1,1,0.37075,sub-AJ07AW16,Gieï¿½en,GISY,32.0486,5.8577,-69.1426,11.1753,-50.1987,-6.7724,2.1211
311,0.33,1,0.31151,sub-AJ07AW16,Gieï¿½en,GISY,-3.0459,8.3504,23.8479,-32.7797,84.1367,-8.1596,-5.054
312,1,1,0.21411,sub-AJ07AW16,Gieï¿½en,GISY,-19.9677,4.8508,55.0184,-22.151,12.9737,4.1267,-3.7652
313,0.66,1,0.17787,sub-AJ07AW16,Gieï¿½en,GISY,1.3364,-12.5383,-30.2118,16.7618,-13.1978,-6.0951,2.2605
315,1,1,0.29024,sub-AJ07AW16,Gieï¿½en,GISY,2.8675,4.08,66.4769,-45.4798,2.474,-5.9372,-2.4047
316,1,1,0.24868,sub-AJ07AW16,Gieï¿½en,GISY,-1.868,0.25857,-6.4961,-8.6223,-38.4102,-2.2127,-2.826
317,0.33,1,0.32007,sub-AJ07AW16,Gieï¿½en,GISY,48.6189,-13.9415,21.7236,-18.0854,19.0316,-5.6228,0.76825
318,0.66,1,0.39899,sub-AJ07AW16,Gieï¿½en,GISY,10.6278,-29.5625,51.8982,-21.6501,-60.6719,1.0318,-2.2909
319,1,1,0.24962,sub-AJ07AW16,Gieï¿½en,GISY,8.8684,-16.2224,-37.7446,3.1397,17.2504,4.4776,-8.2135
320,1,1,0.27101,sub-AJ07AW16,Gieï¿½en,GISY,8.4828,4.6612,28.5012,-20.0861,-92.805,-8.1962,4.409
321,1,1,0.16477,sub-AJ07AW16,Gieï¿½en,GISY,-7.6221,-19.9225,12.5683,-35.2918,-24.4478,6.63,-0.71874
323,1,1,0.38759,sub-AJ07AW16,Gieï¿½en,GISY,-24.6448,-22.7536,48.8011,70.487,18.0526,2.7787,3.5011
325,0.66,1,0.4783,sub-AJ07AW16,Gieï¿½en,GISY,27.5362,-42.9243,-17.2433,-2.4723,-8.4783,-2.9521,-0.89681
330,0.66,1,0.23339,sub-AJ07AW16,Gieï¿½en,GISY,-1.4813,-15.1711,-22.4781,11.5728,-4.1085,4.2386,11.1387
331,0.66,1,0.32862,sub-AJ07AW16,Gieï¿½en,GISY,-0.15111,-2.3605,34.0183,-43.0118,25.7034,-3.4872,-2.017
332,1,1,0.34767,sub-AJ07AW16,Gieï¿½en,GISY,-2.1702,47.49,-16.9272,8.1091,-13.3979,-2.9797,4.3543
335,1,1,0.35308,sub-AJ07AW16,Gieï¿½en,GISY,3.5097,16.341,-6.4797,-15.3995,-34.5399,3.6943,0.88363
336,0,1,0.32201,sub-AJ07AW16,Gieï¿½en,GISY,-5.8696,34.668,-27.8798,-0.88053,28.2115,-0.54198,8.6279
337,1,1,0.23429,sub-AJ07AW16,Gieï¿½en,GISY,26.3873,23.6559,-1.545,-3.9442,-17.8268,-1.4663,5.9863
339,1,1,0.46428,sub-AJ07AW16,Gieï¿½en,GISY,6.7508,32.509,31.0223,-29.3471,-33.7222,-1.6277,4.3915
341,1,1,0.24973,sub-AJ07AW16,Gieï¿½en,GISY,-20.3886,29.4199,22.3889,-47.4267,13.0117,-8.4393,6.3447
342,0.33,1,0.39076,sub-AJ07AW16,Gieï¿½en,GISY,24.6556,-32.5765,9.5547,-20.944,-6.4069,-6.3591,1.123
343,1,1,0.55722,sub-AJ07AW16,Gieï¿½en,GISY,20.5349,-14.9574,6.3939,-11.2791,30.8877,0.82502,-1.9907
344,1,1,0.2937,sub-AJ07AW16,Gieï¿½en,GISY,34.1566,-41.1785,5.3824,3.2573,25.4505,-8.8975,6.2717
345,0,1,0.27994,sub-AJ07AW16,Gieï¿½en,GISY,32.3125,-32.6038,-10.0695,-18.3491,-30.5232,-2.1794,0.065784
347,1,1,0.27239,sub-AJ07AW16,Gieï¿½en,GISY,-12.7478,27.3145,-10.5902,-13.3291,5.7208,5.8672,-9.3668
348,1,1,0.23824,sub-AJ07AW16,Gieï¿½en,GISY,-19.0889,-0.36511,11.7142,25.3348,19.1473,2.3344,-7.5843
351,1,1,0.27198,sub-AJ07AW16,Gieï¿½en,GISY,-27.8124,23.3346,56.2437,-0.33133,22.5153,-5.5776,-0.99163
352,1,1,0.16268,sub-AJ07AW16,Gieï¿½en,GISY,-35.6769,-25.1906,3.1898,-68.8921,-39.7126,-5.8111,-5.7968
353,1,1,0.19589,sub-AJ07AW16,Gieï¿½en,GISY,-23.2528,27.1689,-8.7208,18.6869,-0.089257,-1.801,3.5744
356,1,1,0.28701,sub-AJ07AW16,Gieï¿½en,GISY,4.6817,40.7543,-8.2656,-6.8952,18.67,-1.3774,3.1609
357,1,1,0.15978,sub-AJ07AW16,Gieï¿½en,GISY,-30.2395,34.3497,9.4875,-13.9278,-40.2904,-7.5616,0.96888
358,0.66,1,0.35035,sub-AJ07AW16,Gieï¿½en,GISY,10.3719,16.0044,-32.6406,-1.9156,29.7904,1.0028,2.9836
361,1,1,0.23458,sub-AJ07AW16,Gieï¿½en,GISY,-9.2259,-3.8312,21.6245,19.2544,-45.8744,2.9129,3.1004
362,1,1,0.38234,sub-AJ07AW16,Gieï¿½en,GISY,13.2716,-7.4708,-6.4323,25.8113,79.1587,-5.7384,-8.7252
363,1,1,0.20626,sub-AJ07AW16,Gieï¿½en,GISY,18.6538,-65.7289,-52.5702,-12.9988,-10.4118,-1.0591,3.2327
364,1,1,0.17352,sub-AJ07AW16,Gieï¿½en,GISY,15.4438,-35.1583,16.3085,-6.3287,45.2772,-3.7267,1.5991
365,0.33,1,0.23002,sub-AJ07AW16,Gieï¿½en,GISY,37.3563,-14.2406,26.3318,-36.4973,-18.7874,-7.5634,2.0333
366,1,1,0.2426,sub-AJ07AW16,Gieï¿½en,GISY,-2.409,-6.9391,-5.5081,4.0633,-6.9017,-3.5483,-3.1732
367,0.33,1,0.17429,sub-AJ07AW16,Gieï¿½en,GISY,-16.8541,20.2294,-27.6733,22.9694,-29.0263,1.3656,1.181
368,1,1,0.19212,sub-AJ07AW16,Gieï¿½en,GISY,-1.8121,-1.257,28.0186,-46.6692,55.7886,1.2134,-6.6312
371,0.33,1,0.22085,sub-AJ07AW16,Gieï¿½en,GISY,-54.8931,1.17,1.4015,26.4691,-12.368,1.9633,1.5789
373,1,1,0.21326,sub-AJ07AW16,Gieï¿½en,GISY,-49.654,17.4123,12.0955,63.445,-26.3308,-2.0534,-0.44041
374,0.33,1,0.22949,sub-AJ07AW16,Gieï¿½en,GISY,-59.9791,-3.6961,39.4315,-9.038,-47.3377,3.9633,-0.40121
375,1,1,0.2782,sub-AJ07AW16,Gieï¿½en,GISY,18.5709,28.2293,1.9262,-7.835,4.559,-0.75259,-1.6504
376,0.66,1,0.18105,sub-AJ07AW16,Gieï¿½en,GISY,-3.5811,-34.8924,47.1802,-29.6189,-6.974,-1.4626,0.36809
378,0.66,1,0.21158,sub-AJ07AW16,Gieï¿½en,GISY,13.5624,3.9622,4.4025,-105.0978,-6.3235,-4.7657,-1.3872
381,1,1,0.33034,sub-AJ07AW16,Gieï¿½en,GISY,17.2035,-1.5123,-29.3865,-28.0953,0.85855,1.9708,-7.0638
382,1,1,0.22966,sub-AJ07AW16,Gieï¿½en,GISY,-2.0009,49.8361,18.3954,17.5933,-31.7769,1.0163,-9.7134
384,0,1,0.4315,sub-AJ07AW16,Gieï¿½en,GISY,-18.1401,-3.9376,-32.0318,-59.8978,-9.4949,2.611,4.5557
386,0.33,1,0.38653,sub-AJ07AW16,Gieï¿½en,GISY,-31.167,-5.6016,-0.20355,74.3103,-48.9453,-7.9135,-3.343
387,0.66,1,0.26966,sub-AJ07AW16,Gieï¿½en,GISY,-4.305,-25.23,-52.6529,1.6636,-31.9693,-2.254,-0.44545
388,0.66,1,0.2602,sub-AJ07AW16,Gieï¿½en,GISY,-15.1138,-29.4742,-23.2103,-6.8556,44.0942,2.9254,-5.6637
389,0.66,1,0.3651,sub-AJ07AW16,Gieï¿½en,GISY,-22.5887,49.0887,50.7709,-52.8731,21.5702,-1.9603,0.23164
390,1,1,0.29248,sub-AJ07AW16,Gieï¿½en,GISY,16.976,-31.7646,50.1569,-7.818,-17.7187,4.3137,-0.52656
391,1,1,0.3243,sub-AJ07AW16,Gieï¿½en,GISY,-18.6592,2.3535,-6.5541,17.0839,-55.6789,-5.4742,3.3593
392,0.33,1,0.29963,sub-AJ07AW16,Gieï¿½en,GISY,-21.6783,-15.7538,-30.6882,15.6177,14.6016,-0.51616,0.86834
393,1,1,0.28443,sub-AJ07AW16,Gieï¿½en,GISY,-2.1412,-12.179,39.8584,-4.0133,-35.9784,1.263,0.20623
394,1,1,0.22053,sub-AJ07AW16,Gieï¿½en,GISY,5.344,18.2984,-4.2422,-5.3366,9.1831,2.6251,-7.6377
395,0,1,0.39459,sub-AJ07AW16,Gieï¿½en,GISY,23.8803,-17.4915,-42.2623,-99.4113,-23.5756,-1.1079,-4.2979
397,1,1,0.415,sub-AJ07AW16,Gieï¿½en,GISY,-7.8668,-28.3729,28.3163,-22.3447,-38.0403,5.2289,6.4712
398,0.66,1,0.24257,sub-AJ07AW16,Gieï¿½en,GISY,-0.49826,27.5633,29.0816,-15.3685,17.7488,3.3359,12.3817
399,0.33,1,0.26637,sub-AJ07AW16,Gieï¿½en,GISY,-14.6484,26.5903,21.0013,-60.0771,40.4496,-1.6604,2.8272
400,0.66,1,0.30323,sub-AJ07AW16,Gieï¿½en,GISY,26.9069,26.8735,-0.86515,43.9739,4.7488,-9.7954,-0.037314
401,0.66,1,0.28627,sub-AJ07AW16,Gieï¿½en,GISY,4.5747,12.2163,37.5603,-33.2118,-47.8253,0.15685,-2.8892
402,1,1,0.2415,sub-AJ07AW16,Gieï¿½en,GISY,4.7076,-1.6022,-15.8362,21.6584,45.3511,1.2742,-0.76267
405,0,1,0.26262,sub-AJ07AW16,Gieï¿½en,GISY,-19.3164,-17.1291,11.715,-5.2121,70.5344,8.3049,-8.1962
406,0.66,1,0.14188,sub-AJ07AW16,Gieï¿½en,GISY,-32.0453,-26.6632,-16.2916,-71.1412,-60.4712,-2.7348,-9.8401
407,0.33,1,0.3069,sub-AJ07AW16,Gieï¿½en,GISY,5.6106,5.4543,-93.9526,-36.4794,-50.5174,-4.5157,-9.2378
408,1,1,0.36389,sub-AJ07AW16,Gieï¿½en,GISY,4.4501,-10.3669,91.0835,-23.5084,-97.4877,-0.37277,-6.7884
410,0.33,1,0.31883,sub-AJ07AW16,Gieï¿½en,GISY,-38.7561,-2.0384,-42.8471,-27.9028,36.5126,-8.9476,-4.4302
411,1,1,0.24093,sub-AJ07AW16,Gieï¿½en,GISY,-35.3303,-10.6936,-5.779,-17.6473,-21.863,-9.5771,2.6553
412,0.66,1,0.20195,sub-AJ07AW16,Gieï¿½en,GISY,-2.8392,16.4515,22.8272,-3.632,-11.8593,-1.563,-0.067965
414,1,1,0.17014,sub-AJ07AW16,Gieï¿½en,GISY,14.9569,-9.5351,-62.9185,-70.2595,-20.2542,-6.139,-3.0886
416,0.66,1,0.37225,sub-AJ07AW16,Gieï¿½en,GISY,-32.4019,27.1797,-23.4734,-25.3208,10.3017,1.5598,-1.8757
417,1,1,0.14163,sub-AJ07AW16,Gieï¿½en,GISY,21.002,-26.4672,-4.2908,43.178,-50.2416,-4.7925,4.5246
418,0.66,1,0.24458,sub-AJ07AW16,Gieï¿½en,GISY,-29.5237,-6.4936,18.6198,13.4138,-35.3502,7.8902,-8.0434
420,0,1,0.19782,sub-AJ07AW16,Gieï¿½en,GISY,-31.1349,20.7849,-25.0551,-3.0859,21.4378,-1.5055,1.9888
421,0.66,1,0.38102,sub-AJ07AW16,Gieï¿½en,GISY,25.9753,13.8363,-9.63,-28.1345,31.7347,-1.1089,2.6579
