Instruction_Condition,MarkCondition,Type,Letter,CorrectResponse,Condition,RandomizeBlocks.thisRepN,RandomizeBlocks.thisTrialN,RandomizeBlocks.thisN,RandomizeBlocks.thisIndex,Practice.thisRepN,Practice.thisTrialN,Practice.thisN,Practice.thisIndex,Trials.thisRepN,Trials.thisTrialN,Trials.thisN,Trials.thisIndex,Target_Mapping,Fixation_practice.started,Fixation_practice.stopped,Target_practice.started,Target_practice.stopped,Target_resp_practice.keys,Target_resp_practice.corr,Target_resp_practice.started,Target_resp_practice.stopped,ITI_resp_practice.started,ITI_resp_practice.stopped,ITI_Duration,ITI.started,ITI.stopped,square2.started,square2.stopped,Target_resp_practice.rt,Instr_Repe.started,Instr_Repe.stopped,Trigger_Target,TriggerResp,Fixation.started,Fixation.stopped,Target.started,Target.stopped,Target_resp.keys,Target_resp.corr,Target_resp.started,Target_resp.stopped,ITI_resp.started,ITI_resp.stopped,square1.started,square1.stopped,showReminder,ReminderErrors.started,ReminderErrors.stopped,ReminderErrorsResp.keys,ReminderErrorsResp.started,ReminderErrorsResp.stopped,break_block.started,break_block.stopped,break_block_resp.keys,Target_resp.rt,break_block_resp.rt,SelfReport.started,SelfReport.stopped,anxious.response,anxious.rt,peppy.response,peppy.rt,peeved.response,peeved.rt,happy.response,happy.rt,tired.response,tired.rt,relaxed.response,relaxed.rt,sad.response,sad.rt,calm.response,calm.rt,exhausted.response,exhausted.rt,irritated.response,irritated.rt,break_cond.started,break_cond.stopped,break_cond_resp.keys,break_cond_resp.rt,ReminderErrorsResp.rt,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,55,2,167,2,,,,,,,,,,,,0.9,453.0289692999995,None,453.0289692999995,None,,,,202,0,451.8426059000003,452.3446759999997,452.3282502000002,452.42820239999946,None,1,452.3282502000002,None,452.42820239999946,None,452.3282502000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,56,0,168,1,,,,,,,,,,,,1,454.8638455,None,454.8638455,None,,,,201,211,453.94245779999983,454.4446388999995,454.4280761,454.52805739999985,4,1,454.4280761,None,454.52805739999985,None,454.4280761,None,False,None,None,None,None,None,None,None,None,0.4138049000002866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,56,1,169,1,,,,,,,,,,,,0.9816673000001174,457.01618789999975,None,457.01618789999975,None,,,,201,211,455.8924965999995,456.3945543,456.3780661999999,456.47803289999956,4,1,456.3780661999999,None,456.47803289999956,None,456.3780661999999,None,False,None,None,None,None,None,None,None,None,0.6183326999998826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,56,2,170,0,,,,,,,,,,,,1,458.89719739999964,None,458.89719739999964,None,,,,201,211,458.0116700999997,458.51159629999984,458.51159629999984,458.61148069999945,4,1,458.51159629999984,None,458.61148069999945,None,458.51159629999984,None,False,None,None,None,None,None,None,None,None,0.3649141999994754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,57,0,171,0,,,,,,,,,,,,1,460.7978828999994,None,460.7978828999994,None,,,,201,211,459.9259892,460.42763339999965,460.41116319999946,460.51159089999965,4,1,460.41116319999946,None,460.51159089999965,None,460.41116319999946,None,False,None,None,None,None,None,None,None,None,0.3662224999998216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,57,1,172,0,,,,,,,,,,,,1,462.71365119999973,None,462.71365119999973,None,,,,201,211,461.82572139999957,462.3280125000001,462.3114827999998,462.4115108999995,4,1,462.3114827999998,None,462.4115108999995,None,462.3114827999998,None,False,None,None,None,None,None,None,None,None,0.38185169999997015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,57,2,173,2,,,,,,,,,,,,0.9,464.9291651000003,None,464.9291651000003,None,,,,202,0,463.7287053,464.22806519999995,464.22806519999995,464.32819519999975,None,1,464.22806519999995,None,464.32819519999975,None,464.22806519999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,58,0,174,2,,,,,,,,,,,,0.9,467.02918640000007,None,467.02918640000007,None,,,,202,0,465.84250410000004,466.3446869999998,466.3281400999995,466.4281209999999,None,1,466.3281400999995,None,466.4281209999999,None,466.3281400999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,58,1,175,2,,,,,,,,,,,,0.9,469.1460546999997,None,469.1460546999997,None,,,,202,0,467.95924469999954,468.46137050000016,468.44479390000015,468.54472480000004,None,1,468.44479390000015,None,468.54472480000004,None,468.44479390000015,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,58,2,176,0,,,,,,,,,,,,1,470.8828219999996,None,470.8828219999996,None,,,,201,211,470.0620227999998,470.5613483999996,470.5613483999996,470.6612763000003,4,1,470.5613483999996,None,470.6612763000003,None,470.5613483999996,None,False,None,None,None,None,None,None,None,None,0.2879882999995971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,59,0,177,1,,,,,,,,,,,,1,472.7323113000002,None,472.7323113000002,None,,,,201,211,471.9091593000003,472.41135609999947,472.39484189999985,472.4948265000003,4,1,472.39484189999985,None,472.4948265000003,None,472.39484189999985,None,False,None,None,None,None,None,None,None,None,0.317531699999563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,59,1,178,0,,,,,,,,,,,,1,474.58326709999983,None,474.58326709999983,None,,,,201,211,473.75919890000023,474.2612346999995,474.24480739999944,474.34489250000024,4,1,474.24480739999944,None,474.34489250000024,None,474.24480739999944,None,False,None,None,None,None,None,None,None,None,0.31181150000065827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,59,2,179,1,,,,,,,,,,,,1,476.60033659999954,None,476.60033659999954,None,,,,201,211,475.60912480000025,476.11143269999957,476.0948413999995,476.19474790000004,4,1,476.0948413999995,None,476.19474790000004,None,476.0948413999995,None,False,None,None,None,None,None,None,None,None,0.47658599999977014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,60,0,180,2,,,,,,,,,,,,0.9,478.8123969999997,None,478.8123969999997,None,,,,202,0,477.6120338999999,478.11137659999986,478.11137659999986,478.2115179000002,None,1,478.11137659999986,None,478.2115179000002,None,478.11137659999986,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,60,1,181,0,,,,,,,,,,,,1,480.6327818999998,None,480.6327818999998,None,,,,201,211,479.7129139999997,480.22795719999976,480.2113277999997,480.3114512000002,4,1,480.2113277999997,None,480.3114512000002,None,480.2113277999997,None,False,None,None,None,None,None,None,None,None,0.3991633000005095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,60,2,182,1,,,,,,,,,,,,1,482.5833223999998,None,482.5833223999998,None,,,,201,211,481.6590427000001,482.16125439999996,482.1449464999996,482.24484649999977,4,1,482.1449464999996,None,482.24484649999977,None,482.1449464999996,None,False,None,None,None,None,None,None,None,None,0.4175254000001587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,61,0,183,2,,,,,,,,,,,,0.9,484.79549849999967,None,484.79549849999967,None,,,,202,0,483.5953313,484.0948277999996,484.0948277999996,484.19476289999966,None,1,484.0948277999996,None,484.19476289999966,None,484.0948277999996,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,61,1,184,0,,,,,,,,,,,,1,486.59978129999945,None,486.59978129999945,None,,,,201,211,485.69560120000006,486.1946673000002,486.1946673000002,486.29479170000013,4,1,486.1946673000002,None,486.29479170000013,None,486.1946673000002,None,False,None,None,None,None,None,None,None,None,0.37367040000026464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,61,2,185,2,,,,,,,,,,,,0.9,488.81244719999995,None,488.81244719999995,None,,,,202,0,487.6120596999999,488.1113935000003,488.1113935000003,488.21092469999985,None,1,488.1113935000003,None,488.21092469999985,None,488.1113935000003,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,62,0,186,1,,,,,,,,,,,,1,490.6318040999995,None,490.6318040999995,None,,,,201,211,489.71212709999963,490.21153140000024,490.21153140000024,490.3114356999995,4,1,490.21153140000024,None,490.3114356999995,None,490.21153140000024,None,False,None,None,None,None,None,None,None,None,0.3949229000008927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,62,1,187,1,,,,,,,,,,,,1,492.49953989999995,None,492.49953989999995,None,,,,201,211,491.64553799999976,492.1448951000002,492.1448951000002,492.24474139999984,4,1,492.1448951000002,None,492.24474139999984,None,492.1448951000002,None,False,None,None,None,None,None,None,None,None,0.32962140000017826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,62,2,188,2,,,,,,,,,,,,0.9,494.71242189999975,None,494.71242189999975,None,,,,202,0,493.512154,494.0114910000002,494.0114910000002,494.11143339999944,None,1,494.0114910000002,None,494.11143339999944,None,494.0114910000002,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,63,0,189,1,,,,,,,,,,,,1,496.5813707999996,None,496.5813707999996,None,,,,201,211,495.6121309,496.1114785,496.1114785,496.2113454,4,1,496.1114785,None,496.2113454,None,496.1114785,None,False,None,None,None,None,None,None,None,None,0.4438405999999304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,63,1,190,2,,,,,,,,,,,,0.9,498.79563770000004,None,498.79563770000004,None,,,,202,0,497.60896760000014,498.11126129999957,498.0948249000003,498.19478849999996,None,1,498.0948249000003,None,498.19478849999996,None,498.0948249000003,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,63,2,191,2,,,,,,,,,,,,0.9,500.8957107999995,None,500.8957107999995,None,,,,202,0,499.7091812999997,500.21137949999957,500.19476190000023,500.2947127999996,None,1,500.19476190000023,None,500.2947127999996,None,500.19476190000023,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,64,0,192,2,,,,,,,,,,,,0.9,502.99574649999977,None,502.99574649999977,None,,,,202,0,501.80910810000023,502.3112278999997,502.2947100000001,502.39471499999945,None,1,502.2947100000001,None,502.39471499999945,None,502.2947100000001,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,64,1,193,0,,,,,,,,,,,,1,504.8806410999996,None,504.8806410999996,None,,,,201,211,503.8961185999997,504.4113752000003,504.39482789999965,504.49459860000024,4,1,504.39482789999965,None,504.49459860000024,None,504.39482789999965,None,False,None,None,None,None,None,None,None,None,0.4645215000000462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,64,2,194,2,,,,,,,,,,,,0.9,507.0956874000003,None,507.0956874000003,None,,,,202,0,505.89537159999963,506.39476149999973,506.39476149999973,506.49473510000007,None,1,506.39476149999973,None,506.49473510000007,None,506.39476149999973,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,65,0,195,2,,,,,,,,,,,,0.9,509.19557480000003,None,509.19557480000003,None,,,,202,0,508.00903990000006,508.5113081999998,508.4946480999997,508.5946564999995,None,1,508.4946480999997,None,508.5946564999995,None,508.4946480999997,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,65,1,196,2,,,,,,,,,,,,0.9,511.2956898000002,None,511.2956898000002,None,,,,202,0,510.1093614000001,510.6113587,510.5949101999995,510.6947990999997,None,1,510.5949101999995,None,510.6947990999997,None,510.5949101999995,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,65,2,197,2,,,,,,,,,,,,0.9,513.3957024000001,None,513.3957024000001,None,,,,202,0,512.2092095999997,512.7112869000002,512.6948069,512.7946763999998,None,1,512.6948069,None,512.7946763999998,None,512.6948069,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,66,0,198,1,,,,,,,,,,,,1,515.2959424999999,None,515.2959424999999,None,,,,201,211,514.2955741999995,514.7946679999995,514.7946679999995,514.8948035000003,4,1,514.7946679999995,None,514.8948035000003,None,514.7946679999995,None,False,None,None,None,None,None,None,None,None,0.4797244999999748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,66,1,199,2,,,,,,,,,,,,0.9,517.5124347000001,None,517.5124347000001,None,,,,202,0,516.3120898999996,516.8113868999999,516.8113868999999,516.9115252000001,None,1,516.8113868999999,None,516.9115252000001,None,516.8113868999999,None,False,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,66,2,200,0,,,,,,,,,,,,1,519.3325827999997,None,519.3325827999997,None,,,,201,211,518.4128273999995,518.9278647000001,518.9113961000003,519.0114610999999,4,1,518.9113961000003,None,519.0114610999999,None,518.9113961000003,None,False,None,None,None,None,None,None,None,None,0.39597130000038305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,67,0,201,0,,,,,,,,,,,,1,521.2815190000001,None,521.2815190000001,None,,,,201,211,520.3592257,520.8613421999999,520.8447746000002,520.9447819999996,4,1,520.8447746000002,None,520.9447819999996,None,520.8447746000002,None,False,None,None,None,None,None,None,None,None,0.4096238000001904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,67,1,202,1,,,,,,,,,,,,1,523.2330136,None,523.2330136,None,,,,201,211,522.3091447999996,522.8106754,522.7935722000002,522.8943561999995,4,1,522.7935722000002,None,522.8943561999995,None,522.7935722000002,None,False,None,None,None,None,None,None,None,None,0.4156941999999617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,Go,go,4,1,0,0,0,1,,,,,67,2,203,0,,,,,,,,,,,,1,525.1334759000001,None,525.1334759000001,None,,,,201,211,524.2592146999996,524.7613222,524.7447322999997,524.8447692999998,4,1,524.7447322999997,None,524.8447692999998,None,524.7447322999997,None,False,None,None,None,None,None,None,None,None,0.3666334999998071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
DRÜCKEN SIE IM FOLGENDEN BITTE SO SCHNELL SIE KÖNNEN. BITTE ZEIGEN SIE IHRE MAXIMAL MÖGLICHE LEISTUNG!,200,NoGo,nogo,None,2,0,0,0,1,,,,,68,0,204,2,,,,,,,,,,,,1,527.0143255000003,None,527.0143255000003,None,,,,202,220,526.1453671999998,526.6447568000003,526.6447568000003,526.7445969,4,0,526.6447568000003,None,526.7445969,None,526.6447568000003,None,False,None,None,None,None,None,None,None,None,0.3470851000001858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CH05ER25,1,0x5FB8,D:\CoScience\Logfiles\,2022_Jan_31_1041,GoNoGo,2020.1.3,60.08745127663911,
